# wavelength flux error
5.52852e+03 2.18201e-17 4.63848e-19
5.53253e+03 2.22886e-17 4.47176e-19
5.53653e+03 2.18697e-17 4.37973e-19
5.54053e+03 2.20320e-17 4.29744e-19
5.54453e+03 1.87034e-17 4.54297e-19
5.54853e+03 2.14837e-17 4.07078e-19
5.55253e+03 1.99900e-17 4.40257e-19
5.55653e+03 2.22443e-17 4.28010e-19
5.56053e+03 2.05564e-17 4.03806e-19
5.56453e+03 2.23852e-17 4.44004e-19
5.56853e+03 2.20727e-17 4.45418e-19
5.57253e+03 2.12434e-17 4.44472e-19
5.57653e+03 1.86328e-17 6.48518e-19
5.58053e+03 2.58371e-17 6.02985e-19
5.58454e+03 2.24352e-17 4.44938e-19
5.58854e+03 2.08009e-17 4.55390e-19
5.59254e+03 1.72994e-17 4.55975e-19
5.59654e+03 1.84310e-17 4.95818e-19
5.60051e+03 1.78945e-17 7.96635e-19
5.60451e+03 2.08133e-17 1.27609e-18
5.60851e+03 2.02095e-17 1.12943e-18
5.61251e+03 2.34702e-17 1.11894e-18
5.61651e+03 2.24801e-17 1.01116e-18
5.62051e+03 2.19533e-17 9.53515e-19
5.62451e+03 2.12803e-17 9.31469e-19
5.62851e+03 2.19634e-17 8.56603e-19
5.63251e+03 1.92044e-17 8.21959e-19
5.63651e+03 2.08552e-17 7.85168e-19
5.64051e+03 2.22395e-17 7.42020e-19
5.64452e+03 2.29218e-17 7.57612e-19
5.64852e+03 2.13661e-17 7.68288e-19
5.65252e+03 1.97774e-17 7.13566e-19
5.65652e+03 1.86853e-17 6.85295e-19
5.66052e+03 2.21571e-17 6.90357e-19
5.66452e+03 2.26046e-17 7.05621e-19
5.66852e+03 1.72773e-17 6.80743e-19
5.67252e+03 1.96604e-17 6.90677e-19
5.67652e+03 2.21863e-17 6.82554e-19
5.68052e+03 2.15630e-17 6.81367e-19
5.68452e+03 1.92673e-17 6.91280e-19
5.68853e+03 2.35573e-17 6.67591e-19
5.69253e+03 2.06255e-17 7.41435e-19
5.69653e+03 1.95800e-17 7.36549e-19
5.70053e+03 1.90346e-17 7.17692e-19
5.70453e+03 1.95482e-17 7.44700e-19
5.70853e+03 1.88113e-17 7.33458e-19
5.71253e+03 2.22145e-17 7.37100e-19
5.71653e+03 1.88247e-17 6.88451e-19
5.72053e+03 2.12802e-17 7.34368e-19
5.72453e+03 1.46494e-17 8.09496e-19
5.72853e+03 1.90700e-17 7.99079e-19
5.73253e+03 1.66243e-17 8.02500e-19
5.73654e+03 1.99994e-17 8.57456e-19
5.74054e+03 1.93392e-17 1.31070e-18
5.74454e+03 2.24971e-17 1.19860e-18
5.74854e+03 1.97842e-17 1.18981e-18
5.75254e+03 1.57965e-17 1.17106e-18
5.75654e+03 2.01360e-17 1.18307e-18
5.76054e+03 1.95434e-17 1.05982e-18
5.76454e+03 2.25737e-17 1.05775e-18
5.76854e+03 2.25868e-17 9.77909e-19
5.77254e+03 2.57557e-17 9.81194e-19
5.77654e+03 2.06710e-17 9.66111e-19
5.78055e+03 1.84118e-17 9.10515e-19
5.78455e+03 2.19607e-17 8.69041e-19
5.78855e+03 1.89653e-17 8.74272e-19
5.79255e+03 2.05216e-17 8.85913e-19
5.79655e+03 2.10189e-17 8.11319e-19
5.80055e+03 1.94178e-17 7.76925e-19
5.80455e+03 1.97312e-17 7.28407e-19
5.80855e+03 2.07930e-17 7.32206e-19
5.81255e+03 1.99088e-17 6.82001e-19
5.81655e+03 1.72190e-17 6.66810e-19
5.82055e+03 1.95287e-17 6.72765e-19
5.82455e+03 1.89301e-17 6.82763e-19
5.82856e+03 1.89967e-17 6.50255e-19
5.83256e+03 1.87619e-17 6.34234e-19
5.83656e+03 2.08329e-17 6.29951e-19
5.84056e+03 1.77980e-17 6.15338e-19
5.84456e+03 2.00514e-17 6.24981e-19
5.84856e+03 2.04171e-17 6.00892e-19
5.85256e+03 1.86349e-17 6.36736e-19
5.85656e+03 2.06722e-17 6.34951e-19
5.86056e+03 1.92266e-17 5.74207e-19
5.86456e+03 1.99189e-17 6.26193e-19
5.86856e+03 1.92303e-17 6.46897e-19
5.87256e+03 1.85973e-17 6.61742e-19
5.87657e+03 1.98842e-17 6.86562e-19
5.88057e+03 1.77708e-17 6.46440e-19
5.88457e+03 1.73051e-17 6.34045e-19
5.88857e+03 1.92921e-17 7.32595e-19
5.89257e+03 1.71847e-17 7.46458e-19
5.89657e+03 1.89967e-17 7.94465e-19
5.90057e+03 1.70082e-17 6.91268e-19
5.90457e+03 2.03550e-17 6.75683e-19
5.90857e+03 1.89190e-17 7.17735e-19
5.91257e+03 1.45466e-17 7.03265e-19
5.91657e+03 1.63115e-17 7.12287e-19
5.92058e+03 1.68496e-17 6.84079e-19
5.92458e+03 1.49455e-17 6.87339e-19
5.92858e+03 1.72027e-17 6.97729e-19
5.93258e+03 1.85552e-17 6.92223e-19
5.93658e+03 1.95746e-17 7.27171e-19
5.94058e+03 1.83438e-17 6.73693e-19
5.94458e+03 1.82944e-17 7.23453e-19
5.94858e+03 2.04745e-17 1.07344e-18
5.95258e+03 1.86188e-17 9.85010e-19
5.95658e+03 1.91137e-17 9.50345e-19
5.96058e+03 2.10884e-17 8.77817e-19
5.96458e+03 2.01026e-17 8.17947e-19
5.96859e+03 1.91344e-17 8.14024e-19
5.97259e+03 2.23699e-17 7.89490e-19
5.97659e+03 2.35410e-17 8.22058e-19
5.98059e+03 2.07512e-17 7.38758e-19
5.98459e+03 2.13352e-17 7.05188e-19
5.98859e+03 1.50582e-17 6.37732e-19
5.99259e+03 1.72610e-17 6.45717e-19
5.99659e+03 1.71591e-17 6.00554e-19
6.00059e+03 1.84085e-17 6.18261e-19
6.00459e+03 1.67724e-17 6.15412e-19
6.00859e+03 1.86272e-17 5.80587e-19
6.01259e+03 1.97176e-17 6.31426e-19
6.01660e+03 1.94719e-17 5.83834e-19
6.02060e+03 2.00239e-17 5.76067e-19
6.02460e+03 1.69230e-17 5.61726e-19
6.02860e+03 1.93865e-17 5.65149e-19
6.03260e+03 1.73747e-17 5.43078e-19
6.03660e+03 1.74561e-17 5.45439e-19
6.04060e+03 1.75766e-17 5.15158e-19
6.04460e+03 1.83519e-17 5.07088e-19
6.04860e+03 1.81311e-17 4.90751e-19
6.05260e+03 1.63637e-17 4.65426e-19
6.05660e+03 1.71615e-17 4.70363e-19
6.06061e+03 1.88549e-17 4.64698e-19
6.06461e+03 1.69437e-17 4.67956e-19
6.06861e+03 1.95639e-17 4.77533e-19
6.07261e+03 1.78032e-17 4.81381e-19
6.07661e+03 1.77951e-17 4.63158e-19
6.08061e+03 1.59156e-17 4.65248e-19
6.08461e+03 1.76780e-17 4.74522e-19
6.08861e+03 1.78577e-17 4.76968e-19
6.09261e+03 1.69232e-17 4.95692e-19
6.09661e+03 1.70888e-17 4.59252e-19
6.10061e+03 1.73688e-17 5.04073e-19
6.10461e+03 1.67847e-17 4.86555e-19
6.10862e+03 1.75109e-17 4.85676e-19
6.11262e+03 1.83616e-17 4.87628e-19
6.11662e+03 1.92661e-17 5.10049e-19
6.12062e+03 1.86979e-17 5.43241e-19
6.12462e+03 1.72697e-17 4.97273e-19
6.12862e+03 1.68594e-17 5.40426e-19
6.13262e+03 1.90266e-17 5.17767e-19
6.13662e+03 1.68392e-17 5.43814e-19
6.14062e+03 1.56491e-17 4.99568e-19
6.14462e+03 1.61816e-17 5.08273e-19
6.14862e+03 1.54824e-17 5.07992e-19
6.15263e+03 1.61680e-17 5.33263e-19
6.15663e+03 1.78599e-17 4.77181e-19
6.16063e+03 1.79892e-17 4.88009e-19
6.16463e+03 1.72411e-17 5.19541e-19
6.16863e+03 1.80382e-17 5.39253e-19
6.17263e+03 1.83842e-17 7.21380e-19
6.17663e+03 1.58840e-17 7.04952e-19
6.18063e+03 1.69211e-17 6.66121e-19
6.18463e+03 1.71806e-17 6.35888e-19
6.18863e+03 1.57344e-17 6.03103e-19
6.19263e+03 1.80298e-17 5.98071e-19
6.19663e+03 1.39631e-17 5.52056e-19
6.20064e+03 1.72913e-17 5.71858e-19
6.20464e+03 1.68225e-17 5.63284e-19
6.20864e+03 1.66233e-17 5.31083e-19
6.21264e+03 1.78005e-17 4.84886e-19
6.21664e+03 1.42377e-17 4.93629e-19
6.22064e+03 1.82525e-17 5.08484e-19
6.22464e+03 1.62892e-17 5.13014e-19
6.22864e+03 1.53577e-17 4.53377e-19
6.23264e+03 1.68326e-17 4.50757e-19
6.23664e+03 1.77193e-17 5.09842e-19
6.24064e+03 1.62951e-17 4.52864e-19
6.24464e+03 1.50053e-17 4.45353e-19
6.24865e+03 1.84498e-17 4.17613e-19
6.25265e+03 1.55135e-17 4.42417e-19
6.25665e+03 1.54606e-17 4.30419e-19
6.26065e+03 1.72705e-17 4.54133e-19
6.26465e+03 1.75266e-17 4.15775e-19
6.26865e+03 1.68769e-17 4.07820e-19
6.27265e+03 1.58165e-17 3.90659e-19
6.27665e+03 1.49160e-17 3.90913e-19
6.28065e+03 1.45854e-17 3.80593e-19
6.28465e+03 1.61244e-17 3.96726e-19
6.28865e+03 1.53215e-17 4.47488e-19
6.29266e+03 1.51823e-17 3.48928e-19
6.29666e+03 1.59141e-17 4.09637e-19
6.30066e+03 1.65325e-17 5.20945e-19
6.30466e+03 1.62886e-17 3.50678e-19
6.30866e+03 1.37711e-17 3.81486e-19
6.31266e+03 1.59159e-17 3.40062e-19
6.31666e+03 1.51296e-17 3.81440e-19
6.32066e+03 1.57266e-17 4.32151e-19
6.32466e+03 1.56312e-17 4.16621e-19
6.32866e+03 1.58228e-17 4.00323e-19
6.33266e+03 1.43440e-17 4.26401e-19
6.33666e+03 1.63170e-17 4.12916e-19
6.34067e+03 1.48361e-17 4.05640e-19
6.34467e+03 1.59653e-17 4.10184e-19
6.34867e+03 1.63281e-17 4.50288e-19
6.35267e+03 1.79569e-17 4.45099e-19
6.35667e+03 1.56083e-17 4.78405e-19
6.36067e+03 1.55345e-17 4.48642e-19
6.36467e+03 1.60260e-17 5.37633e-19
6.36867e+03 1.33084e-17 5.02042e-19
6.37267e+03 1.23210e-17 5.02826e-19
6.37667e+03 1.70746e-17 4.99480e-19
6.38067e+03 1.49519e-17 4.56540e-19
6.38468e+03 1.63966e-17 4.45931e-19
6.38868e+03 1.42636e-17 4.46684e-19
6.39268e+03 1.75587e-17 4.52737e-19
6.39668e+03 1.65826e-17 4.37745e-19
6.40068e+03 1.40143e-17 4.64882e-19
6.40468e+03 1.57740e-17 4.36661e-19
6.40868e+03 1.54867e-17 4.17875e-19
6.41268e+03 1.18729e-17 5.42437e-19
6.41668e+03 1.53346e-17 5.58439e-19
6.42068e+03 1.60733e-17 5.95263e-19
6.42468e+03 1.49327e-17 5.07087e-19
6.42868e+03 1.55964e-17 5.06296e-19
6.43269e+03 1.63981e-17 4.84035e-19
6.43669e+03 1.54768e-17 4.68269e-19
6.44069e+03 1.67416e-17 4.49143e-19
6.44469e+03 1.63372e-17 4.28455e-19
6.44869e+03 1.57384e-17 4.46178e-19
6.45269e+03 1.41350e-17 4.15351e-19
6.45669e+03 1.42405e-17 4.15532e-19
6.46069e+03 1.66572e-17 3.96515e-19
6.46469e+03 1.30782e-17 3.86633e-19
6.46869e+03 1.60655e-17 3.96960e-19
6.47269e+03 1.58906e-17 3.80239e-19
6.47669e+03 1.00124e-17 3.54459e-19
6.48070e+03 1.57192e-17 3.45975e-19
6.48470e+03 1.41708e-17 3.37356e-19
6.48870e+03 1.50249e-17 3.18877e-19
6.49270e+03 1.35523e-17 3.21252e-19
6.49670e+03 1.52498e-17 2.97693e-19
6.50070e+03 1.28506e-17 3.64877e-19
6.50470e+03 1.52174e-17 3.25689e-19
6.50870e+03 1.46517e-17 3.12843e-19
6.51270e+03 1.48050e-17 3.07651e-19
6.51670e+03 1.40214e-17 3.11353e-19
6.52070e+03 1.59664e-17 3.04693e-19
6.52471e+03 1.35143e-17 2.98608e-19
6.52871e+03 1.37032e-17 3.27088e-19
6.53271e+03 1.39858e-17 3.11198e-19
6.53671e+03 1.41238e-17 3.08825e-19
6.54071e+03 1.46697e-17 3.25656e-19
6.54471e+03 1.32370e-17 3.60302e-19
6.54871e+03 1.56734e-17 2.87878e-19
6.55271e+03 1.56056e-17 3.03718e-19
6.55671e+03 1.47467e-17 2.91271e-19
6.56071e+03 1.44596e-17 2.95078e-19
6.56471e+03 1.68326e-17 3.47477e-19
6.56871e+03 1.47107e-17 3.24855e-19
6.57272e+03 1.59956e-17 2.88714e-19
6.57672e+03 1.56149e-17 3.42270e-19
6.58072e+03 1.56454e-17 3.25943e-19
6.58472e+03 1.54570e-17 3.27165e-19
6.58872e+03 1.30793e-17 3.10271e-19
6.59272e+03 1.49643e-17 3.18158e-19
6.59672e+03 1.51518e-17 3.47703e-19
6.60072e+03 1.44781e-17 3.40408e-19
6.60472e+03 1.55363e-17 3.38421e-19
6.60872e+03 1.47439e-17 3.13652e-19
6.61272e+03 1.42097e-17 3.37748e-19
6.61673e+03 1.39254e-17 3.45770e-19
6.62073e+03 1.50172e-17 3.43092e-19
6.62473e+03 1.44974e-17 3.36454e-19
6.62873e+03 1.47900e-17 3.91225e-19
6.63273e+03 1.65876e-17 3.67314e-19
6.63673e+03 1.51304e-17 3.54060e-19
6.64073e+03 1.36944e-17 3.39891e-19
6.64473e+03 1.42783e-17 3.35044e-19
6.64873e+03 1.38600e-17 3.35896e-19
6.65273e+03 1.46335e-17 3.64147e-19
6.65673e+03 1.29679e-17 3.38472e-19
6.66073e+03 1.34044e-17 3.34294e-19
6.66474e+03 1.28662e-17 3.42411e-19
6.66874e+03 1.52389e-17 3.39936e-19
6.67274e+03 1.23672e-17 3.91527e-19
6.67674e+03 1.55478e-17 4.47406e-19
6.68074e+03 1.52896e-17 4.41335e-19
6.68474e+03 1.22903e-17 4.46038e-19
6.68874e+03 1.35843e-17 4.11771e-19
6.69274e+03 1.29560e-17 3.98757e-19
6.69674e+03 1.43723e-17 3.76029e-19
6.70074e+03 1.31836e-17 3.67975e-19
6.70474e+03 1.40285e-17 3.40403e-19
6.70874e+03 1.38827e-17 3.53063e-19
6.71275e+03 1.27821e-17 3.48738e-19
6.71675e+03 1.44977e-17 3.26381e-19
6.72075e+03 1.37270e-17 3.29167e-19
6.72475e+03 1.26026e-17 3.13871e-19
6.72875e+03 1.31202e-17 3.04683e-19
6.73275e+03 1.36320e-17 3.10106e-19
6.73675e+03 1.30430e-17 2.99039e-19
6.74075e+03 1.39930e-17 2.94364e-19
6.74475e+03 1.39258e-17 2.90180e-19
6.74875e+03 1.36591e-17 2.92684e-19
6.75275e+03 1.33755e-17 2.73076e-19
6.75676e+03 1.35988e-17 2.74474e-19
6.76076e+03 1.44032e-17 2.72840e-19
6.76476e+03 1.44612e-17 2.71736e-19
6.76876e+03 1.36641e-17 2.65708e-19
6.77276e+03 1.31605e-17 2.83373e-19
6.77676e+03 1.40165e-17 2.51125e-19
6.78076e+03 1.37437e-17 2.74438e-19
6.78476e+03 1.28293e-17 2.68730e-19
6.78876e+03 1.39589e-17 2.73407e-19
6.79276e+03 1.46158e-17 2.71766e-19
6.79676e+03 1.32532e-17 2.42915e-19
6.80076e+03 1.30299e-17 2.50762e-19
6.80477e+03 1.42713e-17 2.45632e-19
6.80877e+03 1.40410e-17 2.78795e-19
6.81277e+03 1.42324e-17 2.43483e-19
6.81677e+03 1.30438e-17 2.53771e-19
6.82077e+03 1.33540e-17 2.44732e-19
6.82477e+03 1.27772e-17 2.32352e-19
6.82877e+03 1.30240e-17 3.02783e-19
6.83277e+03 1.30147e-17 2.83567e-19
6.83677e+03 1.29935e-17 3.23772e-19
6.84077e+03 1.26430e-17 2.67967e-19
6.84477e+03 1.34313e-17 2.77556e-19
6.84878e+03 1.35282e-17 2.49427e-19
6.85278e+03 1.29126e-17 2.62332e-19
6.85678e+03 1.26994e-17 2.71283e-19
6.86078e+03 1.37114e-17 2.60922e-19
6.86478e+03 1.21706e-17 3.59236e-19
6.86878e+03 8.22038e-18 2.54268e-19
6.87278e+03 9.64348e-18 2.65635e-19
6.87678e+03 1.01542e-17 2.76308e-19
6.88078e+03 1.12029e-17 2.94657e-19
6.88478e+03 1.08859e-17 2.90066e-19
6.88878e+03 1.08663e-17 3.14313e-19
6.89278e+03 1.03014e-17 3.23132e-19
6.89679e+03 1.14634e-17 3.12008e-19
6.90079e+03 1.17764e-17 3.27071e-19
6.90479e+03 1.16173e-17 3.14931e-19
6.90879e+03 1.32610e-17 3.29188e-19
6.91279e+03 1.29179e-17 3.71100e-19
6.91679e+03 1.21362e-17 2.97627e-19
6.92079e+03 1.13398e-17 2.71637e-19
6.92479e+03 1.24346e-17 3.26022e-19
6.92879e+03 1.14973e-17 2.96063e-19
6.93279e+03 1.26081e-17 2.87335e-19
6.93679e+03 1.12544e-17 2.80238e-19
6.94079e+03 1.01779e-17 3.07990e-19
6.94480e+03 1.35763e-17 2.98042e-19
6.94880e+03 1.29969e-17 3.28486e-19
6.95280e+03 1.22773e-17 2.93825e-19
6.95680e+03 1.19389e-17 3.26298e-19
6.96080e+03 1.48291e-17 3.72424e-19
6.96480e+03 1.16317e-17 3.67493e-19
6.96880e+03 1.20001e-17 3.38257e-19
6.97280e+03 1.30685e-17 3.66624e-19
6.97680e+03 1.24487e-17 3.38718e-19
6.98080e+03 1.20510e-17 3.35859e-19
6.98480e+03 1.19882e-17 3.07303e-19
6.98881e+03 1.24375e-17 2.97624e-19
6.99281e+03 1.29108e-17 2.85267e-19
6.99681e+03 1.11116e-17 2.85207e-19
7.00081e+03 1.25117e-17 2.90243e-19
7.00481e+03 1.26789e-17 2.89955e-19
7.00881e+03 1.35962e-17 2.65990e-19
7.01281e+03 1.30540e-17 2.83737e-19
7.01681e+03 1.17902e-17 2.67278e-19
7.02081e+03 1.29007e-17 2.68738e-19
7.02481e+03 1.17630e-17 2.47853e-19
7.02881e+03 9.19536e-18 2.63128e-19
7.03281e+03 1.24273e-17 2.40293e-19
7.03682e+03 1.22260e-17 2.38918e-19
7.04082e+03 1.29392e-17 2.37262e-19
7.04482e+03 1.23473e-17 2.40170e-19
7.04882e+03 1.25167e-17 2.84029e-19
7.05282e+03 1.31350e-17 2.30646e-19
7.05682e+03 1.26104e-17 2.25535e-19
7.06082e+03 1.19382e-17 2.17773e-19
7.06482e+03 9.41618e-18 2.29188e-19
7.06882e+03 1.08446e-17 2.14499e-19
7.07282e+03 1.23050e-17 2.26915e-19
7.07682e+03 1.25549e-17 2.22354e-19
7.08083e+03 1.15675e-17 2.10464e-19
7.08483e+03 1.23531e-17 2.23464e-19
7.08883e+03 1.23856e-17 2.23358e-19
7.09283e+03 1.11337e-17 2.10478e-19
7.09683e+03 1.21795e-17 2.06569e-19
7.10083e+03 1.24283e-17 2.11339e-19
7.10483e+03 1.22126e-17 2.16109e-19
7.10883e+03 1.20443e-17 2.07574e-19
7.11283e+03 1.22906e-17 2.14595e-19
7.11683e+03 1.10164e-17 2.08923e-19
7.12083e+03 1.26085e-17 2.22529e-19
7.12483e+03 1.23551e-17 2.19625e-19
7.12884e+03 1.21577e-17 2.19021e-19
7.13284e+03 1.19417e-17 2.07948e-19
7.13684e+03 1.24681e-17 2.07398e-19
7.14084e+03 1.15951e-17 2.14848e-19
7.14484e+03 1.27034e-17 2.37461e-19
7.14884e+03 1.19897e-17 2.35801e-19
7.15284e+03 1.32241e-17 2.30792e-19
7.15684e+03 1.24860e-17 2.24611e-19
7.16084e+03 1.21521e-17 2.30888e-19
7.16484e+03 1.14676e-17 2.39858e-19
7.16884e+03 1.20127e-17 2.24418e-19
7.17284e+03 1.07632e-17 2.37839e-19
7.17685e+03 1.17018e-17 2.64817e-19
7.18085e+03 1.14409e-17 2.42742e-19
7.18485e+03 1.10737e-17 2.36632e-19
7.18885e+03 1.09884e-17 2.31092e-19
7.19285e+03 1.02684e-17 2.44889e-19
7.19685e+03 1.10525e-17 2.54400e-19
7.20085e+03 1.06563e-17 2.53325e-19
7.20485e+03 1.12453e-17 2.59452e-19
7.20885e+03 1.09236e-17 2.68474e-19
7.21285e+03 1.14767e-17 2.77343e-19
7.21685e+03 1.20987e-17 2.67207e-19
7.22086e+03 1.20968e-17 2.50293e-19
7.22486e+03 1.16945e-17 2.53926e-19
7.22886e+03 1.03945e-17 2.60404e-19
7.23286e+03 1.26443e-17 2.68019e-19
7.23686e+03 1.03299e-17 2.53815e-19
7.24086e+03 1.17470e-17 3.85685e-19
7.24486e+03 1.04248e-17 3.70675e-19
7.24886e+03 9.93319e-18 2.91727e-19
7.25286e+03 9.51667e-18 2.76841e-19
7.25686e+03 1.06699e-17 2.59516e-19
7.26086e+03 1.19519e-17 2.78013e-19
7.26486e+03 1.11563e-17 2.81878e-19
7.26887e+03 1.02044e-17 3.36374e-19
7.27287e+03 1.08937e-17 3.18956e-19
7.27687e+03 1.13237e-17 4.15433e-19
7.28087e+03 1.29939e-17 2.91588e-19
7.28487e+03 1.20785e-17 3.43201e-19
7.28887e+03 1.15328e-17 2.68064e-19
7.29287e+03 1.10458e-17 2.65902e-19
7.29687e+03 1.14535e-17 2.98145e-19
7.30087e+03 1.08432e-17 2.68601e-19
7.30487e+03 1.18260e-17 2.89824e-19
7.30887e+03 1.07018e-17 2.45466e-19
7.31288e+03 1.11506e-17 2.59221e-19
7.31688e+03 1.06428e-17 2.79735e-19
7.32088e+03 1.11473e-17 2.46221e-19
7.32488e+03 1.09381e-17 2.27554e-19
7.32888e+03 1.19000e-17 2.48332e-19
7.33288e+03 1.11022e-17 2.35625e-19
7.33688e+03 1.01629e-17 2.16889e-19
7.34088e+03 1.09360e-17 2.48343e-19
7.34488e+03 1.14281e-17 2.28137e-19
7.34888e+03 1.13914e-17 2.16167e-19
7.35288e+03 1.18862e-17 2.28432e-19
7.35688e+03 1.07098e-17 2.09137e-19
7.36089e+03 1.14673e-17 2.33826e-19
7.36489e+03 1.21726e-17 2.11686e-19
7.36889e+03 1.18635e-17 2.31261e-19
7.37289e+03 1.03563e-17 2.16450e-19
7.37689e+03 1.14550e-17 2.07137e-19
7.38089e+03 1.04056e-17 2.02165e-19
7.38489e+03 1.18621e-17 1.96591e-19
7.38889e+03 1.07266e-17 1.97533e-19
7.39289e+03 1.09214e-17 2.33009e-19
7.39689e+03 1.17948e-17 1.94304e-19
7.40089e+03 1.11376e-17 2.00825e-19
7.40489e+03 1.26653e-17 2.39291e-19
7.40890e+03 1.20170e-17 1.91266e-19
7.41290e+03 1.16420e-17 1.95002e-19
7.41690e+03 1.09388e-17 1.96356e-19
7.42090e+03 1.04803e-17 1.99724e-19
7.42490e+03 1.15481e-17 1.97037e-19
7.42890e+03 1.11363e-17 1.97978e-19
7.43290e+03 1.25361e-17 2.07069e-19
7.43690e+03 1.15024e-17 1.94638e-19
7.44090e+03 1.10865e-17 2.22286e-19
7.44490e+03 1.06734e-17 1.91541e-19
7.44890e+03 1.10949e-17 1.97887e-19
7.45291e+03 1.11994e-17 2.04062e-19
7.45691e+03 1.13925e-17 2.00136e-19
7.46091e+03 1.07489e-17 1.99631e-19
7.46491e+03 1.14902e-17 2.12709e-19
7.46891e+03 1.16401e-17 2.20149e-19
7.47291e+03 1.01131e-17 2.49411e-19
7.47691e+03 1.02092e-17 2.10802e-19
7.48091e+03 1.00098e-17 2.59177e-19
7.48491e+03 1.03805e-17 2.43716e-19
7.48891e+03 1.09308e-17 2.13102e-19
7.49291e+03 1.04857e-17 2.09124e-19
7.49691e+03 1.10028e-17 2.27915e-19
7.50092e+03 1.16969e-17 2.15492e-19
7.50492e+03 1.14367e-17 2.12353e-19
7.50892e+03 1.10193e-17 2.20140e-19
7.51292e+03 1.10352e-17 2.38586e-19
7.51692e+03 1.03129e-17 2.35396e-19
7.52092e+03 1.01372e-17 2.33818e-19
7.52492e+03 9.76054e-18 3.20465e-19
7.52892e+03 1.12170e-17 2.50594e-19
7.53292e+03 1.11295e-17 2.65695e-19
7.53692e+03 1.13278e-17 2.48361e-19
7.54092e+03 1.09610e-17 2.65240e-19
7.54493e+03 1.09140e-17 2.54292e-19
7.54893e+03 1.01622e-17 2.58707e-19
7.55293e+03 1.15952e-17 2.27435e-19
7.55693e+03 1.12055e-17 2.32223e-19
7.56093e+03 1.12148e-17 2.33696e-19
7.56493e+03 1.12087e-17 2.29522e-19
7.56893e+03 1.15309e-17 2.31940e-19
7.57293e+03 1.13414e-17 2.70960e-19
7.57693e+03 1.06015e-17 2.34733e-19
7.58093e+03 9.76737e-18 2.32008e-19
7.58493e+03 1.00523e-17 2.26595e-19
7.58893e+03 9.07280e-18 2.53835e-19
7.59294e+03 8.14748e-18 2.14957e-19
7.59694e+03 3.21781e-18 1.91737e-19
7.60094e+03 1.64200e-18 2.30623e-19
7.60494e+03 1.13867e-18 2.31069e-19
7.60894e+03 1.65818e-18 2.26358e-19
7.61294e+03 1.51832e-18 2.22445e-19
7.61694e+03 4.48684e-18 2.50888e-19
7.62094e+03 5.42838e-18 2.58126e-19
7.62494e+03 4.35058e-18 2.28548e-19
7.62894e+03 3.81946e-18 2.51931e-19
7.63294e+03 3.59600e-18 2.22265e-19
7.63694e+03 3.06913e-18 2.00169e-19
7.64095e+03 4.21428e-18 2.00333e-19
7.64495e+03 4.68532e-18 2.03138e-19
7.64895e+03 7.39353e-18 2.08095e-19
7.65295e+03 6.79300e-18 2.16199e-19
7.65695e+03 6.79139e-18 2.04072e-19
7.66095e+03 7.41136e-18 2.03436e-19
7.66495e+03 9.23996e-18 2.15320e-19
7.66895e+03 9.77033e-18 2.05195e-19
7.67295e+03 1.00357e-17 2.09171e-19
7.67695e+03 9.90284e-18 1.95826e-19
7.68095e+03 1.07013e-17 2.10917e-19
7.68496e+03 1.02951e-17 2.02853e-19
7.68896e+03 9.54551e-18 2.04954e-19
7.69296e+03 1.08933e-17 2.11431e-19
7.69696e+03 9.82678e-18 1.96705e-19
7.70096e+03 1.06986e-17 2.30545e-19
7.70496e+03 1.08675e-17 1.91379e-19
7.70896e+03 1.06971e-17 1.93808e-19
7.71296e+03 1.05069e-17 2.40208e-19
7.71696e+03 9.49843e-18 3.29549e-19
7.72096e+03 9.84300e-18 2.22482e-19
7.72496e+03 1.13988e-17 2.17732e-19
7.72896e+03 9.77118e-18 2.13241e-19
7.73297e+03 9.99639e-18 1.86605e-19
7.73697e+03 1.03980e-17 2.09500e-19
7.74097e+03 9.55425e-18 1.96035e-19
7.74497e+03 1.01220e-17 1.90117e-19
7.74897e+03 9.09620e-18 1.94628e-19
7.75297e+03 6.96031e-18 2.67929e-19
7.75697e+03 1.09969e-17 2.00003e-19
7.76097e+03 8.89749e-18 2.34007e-19
7.76497e+03 9.05161e-18 1.81939e-19
7.76897e+03 1.07750e-17 1.99480e-19
7.77297e+03 1.02617e-17 2.07016e-19
7.77698e+03 9.24017e-18 2.08293e-19
7.78098e+03 9.73922e-18 2.11244e-19
7.78498e+03 1.00152e-17 1.92481e-19
7.78898e+03 1.01197e-17 2.05641e-19
7.79298e+03 1.09913e-17 2.15367e-19
7.79698e+03 9.77876e-18 2.34121e-19
7.80098e+03 1.07104e-17 1.92111e-19
7.80498e+03 9.04144e-18 1.92558e-19
7.80898e+03 9.31936e-18 2.42427e-19
7.81298e+03 1.08622e-17 1.93294e-19
7.81698e+03 9.87798e-18 2.08255e-19
7.82098e+03 1.00733e-17 2.13324e-19
7.82499e+03 1.02489e-17 2.29066e-19
7.82899e+03 1.02304e-17 2.12556e-19
7.83299e+03 1.02711e-17 1.96904e-19
7.83699e+03 9.72593e-18 1.94555e-19
7.84099e+03 1.05390e-17 2.19832e-19
7.84499e+03 1.05015e-17 2.14875e-19
7.84899e+03 1.06445e-17 2.12336e-19
7.85299e+03 9.73543e-18 2.86049e-19
