# wavelength flux error
8.94873e+03 8.39074e-18 3.81219e-19
8.94973e+03 7.97483e-18 3.79302e-19
8.95073e+03 8.23381e-18 3.52023e-19
8.95173e+03 8.68498e-18 3.32491e-19
8.95273e+03 8.49797e-18 3.27777e-19
8.95373e+03 8.62042e-18 3.10780e-19
8.95473e+03 9.30767e-18 3.33221e-19
8.95573e+03 8.53469e-18 3.51544e-19
8.95673e+03 7.65827e-18 3.69631e-19
8.95773e+03 6.81274e-18 4.24152e-19
8.95873e+03 8.42342e-18 4.99312e-19
8.95973e+03 8.85422e-18 1.89944e-18
8.96073e+03 5.83965e-18 5.34028e-19
8.96173e+03 7.93219e-18 3.50235e-19
8.96273e+03 8.81132e-18 3.00310e-19
8.96373e+03 8.09942e-18 3.25079e-19
8.96473e+03 6.72753e-18 3.35207e-19
8.96573e+03 8.27299e-18 3.80906e-19
8.96673e+03 7.64182e-18 3.22357e-19
8.96773e+03 7.52292e-18 2.75676e-19
8.96873e+03 7.18877e-18 3.25306e-19
8.96973e+03 6.94959e-18 3.57155e-19
8.97073e+03 6.93108e-18 3.26131e-19
8.97173e+03 8.12125e-18 3.58216e-19
8.97273e+03 5.27370e-18 4.45092e-19
8.97373e+03 6.83957e-18 3.93919e-19
8.97473e+03 6.73573e-18 3.41509e-19
8.97573e+03 6.46515e-18 3.09745e-19
8.97673e+03 6.12045e-18 3.63848e-19
8.97773e+03 8.33110e-18 3.20851e-19
8.97873e+03 8.74291e-18 2.93411e-19
8.97973e+03 7.89534e-18 3.53075e-19
8.98073e+03 6.52818e-18 3.48244e-19
8.98173e+03 6.12142e-18 3.84086e-19
8.98273e+03 6.88254e-18 3.65363e-19
8.98373e+03 8.33026e-18 3.75919e-19
8.98474e+03 7.21038e-18 3.03541e-19
8.98574e+03 6.80380e-18 3.41169e-19
8.98674e+03 7.34256e-18 4.16568e-19
8.98774e+03 6.92174e-18 4.18656e-19
8.98874e+03 7.38107e-18 3.45365e-19
8.98974e+03 4.69545e-18 8.95324e-19
8.99074e+03 7.61369e-18 5.46030e-19
8.99174e+03 6.17526e-18 2.82984e-19
8.99274e+03 6.62035e-18 3.29320e-19
8.99374e+03 3.50347e-18 4.07186e-19
8.99474e+03 7.67346e-18 3.62902e-19
8.99574e+03 8.14703e-18 3.01280e-19
8.99674e+03 8.02671e-18 3.18213e-19
8.99774e+03 7.13469e-18 2.95568e-19
8.99874e+03 8.91885e-18 3.32313e-19
8.99974e+03 7.14222e-18 3.28060e-19
9.00074e+03 7.85132e-18 3.42804e-19
9.00174e+03 5.90903e-18 3.80000e-19
9.00274e+03 9.33327e-18 1.06066e-18
9.00374e+03 4.12496e-18 8.45143e-19
9.00474e+03 7.13141e-18 3.41464e-19
9.00574e+03 6.62460e-18 3.10800e-19
9.00674e+03 7.79231e-18 3.14175e-19
9.00774e+03 7.51981e-18 2.74154e-19
9.00874e+03 6.57339e-18 2.88574e-19
9.00974e+03 7.67489e-18 3.17331e-19
9.01074e+03 7.11466e-18 3.15049e-19
9.01174e+03 8.93841e-18 3.41951e-19
9.01274e+03 6.75529e-18 3.24146e-19
9.01374e+03 7.76479e-18 3.53094e-19
9.01474e+03 7.67555e-18 3.37240e-19
9.01574e+03 8.40328e-18 2.72359e-19
9.01674e+03 5.79244e-18 3.13650e-19
9.01774e+03 6.52373e-18 3.03270e-19
9.01874e+03 5.15902e-18 3.00513e-19
9.01974e+03 8.20717e-18 3.14552e-19
9.02074e+03 7.30066e-18 3.31402e-19
9.02174e+03 7.99295e-18 3.25766e-19
9.02274e+03 8.77738e-18 4.55640e-19
9.02374e+03 7.81294e-18 3.31175e-19
9.02474e+03 7.06174e-18 2.87604e-19
9.02574e+03 8.55300e-18 3.16865e-19
9.02674e+03 6.97600e-18 3.13846e-19
9.02774e+03 5.67701e-18 2.92934e-19
9.02874e+03 8.08216e-18 3.25000e-19
9.02974e+03 8.75915e-18 4.29107e-19
9.03075e+03 5.79033e-18 3.54311e-19
9.03175e+03 6.76944e-18 3.24728e-19
9.03275e+03 8.09901e-18 3.38743e-19
9.03375e+03 6.97695e-18 3.53407e-19
9.03475e+03 9.07338e-18 3.51379e-19
9.03575e+03 6.91497e-18 2.95669e-19
9.03675e+03 8.25871e-18 3.12335e-19
9.03775e+03 8.98732e-18 3.08159e-19
9.03875e+03 8.34960e-18 3.26037e-19
9.03975e+03 7.72064e-18 7.97027e-19
9.04075e+03 7.70520e-18 3.76628e-19
9.04175e+03 7.55365e-18 3.20961e-19
9.04275e+03 9.16564e-18 3.53424e-19
9.04375e+03 7.58939e-18 3.44836e-19
9.04475e+03 6.69933e-18 3.43151e-19
9.04575e+03 6.77421e-18 3.78999e-19
9.04675e+03 8.56354e-18 3.22154e-19
9.04775e+03 8.30011e-18 3.37968e-19
9.04875e+03 6.88033e-18 2.94015e-19
9.04975e+03 8.47148e-18 3.47108e-19
9.05075e+03 8.12522e-18 7.67379e-19
9.05175e+03 9.50968e-18 8.64842e-19
9.05275e+03 8.39570e-18 3.42570e-19
9.05375e+03 8.90377e-18 3.37781e-19
9.05475e+03 6.54563e-18 3.61077e-19
9.05575e+03 8.76242e-18 3.70589e-19
9.05675e+03 7.56951e-18 3.42691e-19
9.05775e+03 8.33655e-18 3.41088e-19
9.05875e+03 6.86521e-18 3.81227e-19
9.05975e+03 8.17675e-18 3.45340e-19
9.06075e+03 6.20421e-18 3.55063e-19
9.06175e+03 7.60626e-18 3.45066e-19
9.06275e+03 7.72725e-18 3.39089e-19
9.06375e+03 6.19441e-18 3.53506e-19
9.06475e+03 5.95517e-18 3.81367e-19
9.06575e+03 9.67273e-18 4.67431e-19
9.06675e+03 8.20414e-18 4.37724e-19
9.06775e+03 7.92430e-18 3.72393e-19
9.06875e+03 8.70819e-18 3.28785e-19
9.06975e+03 7.65833e-18 3.93758e-19
9.07075e+03 6.38673e-18 3.79445e-19
9.07175e+03 8.74204e-18 3.33336e-19
9.07275e+03 8.55235e-18 3.82520e-19
9.07375e+03 5.03812e-18 3.36799e-19
9.07475e+03 9.82395e-18 3.08132e-19
9.07575e+03 8.29270e-18 3.44089e-19
9.07675e+03 8.49115e-18 3.50823e-19
9.07776e+03 7.48416e-18 2.88903e-19
9.07876e+03 8.62989e-18 3.25480e-19
9.07976e+03 7.85918e-18 3.51808e-19
9.08076e+03 7.39256e-18 3.13818e-19
9.08176e+03 5.58950e-18 3.29624e-19
9.08276e+03 6.21300e-18 3.50701e-19
9.08376e+03 8.43802e-18 3.61551e-19
9.08476e+03 8.17158e-18 3.54025e-19
9.08576e+03 9.84046e-18 3.85901e-19
9.08676e+03 7.05389e-18 3.65650e-19
9.08776e+03 7.10881e-18 3.50377e-19
9.08876e+03 6.81668e-18 3.11666e-19
9.08976e+03 6.47305e-18 3.26137e-19
9.09076e+03 7.60681e-18 2.97346e-19
9.09176e+03 7.40413e-18 3.40520e-19
9.09276e+03 7.14147e-18 3.49539e-19
9.09376e+03 6.41352e-18 6.02876e-19
9.09476e+03 7.31189e-18 5.97018e-19
9.09576e+03 6.86995e-18 3.80261e-19
9.09676e+03 6.50126e-18 3.75223e-19
9.09776e+03 7.87892e-18 3.65645e-19
9.09876e+03 6.89794e-18 3.46459e-19
9.09976e+03 7.19095e-18 3.79543e-19
9.10076e+03 7.51043e-18 3.00008e-19
9.10176e+03 5.42676e-18 3.00737e-19
9.10276e+03 7.44739e-18 3.19065e-19
9.10376e+03 1.00315e-17 4.54646e-19
9.10476e+03 1.04300e-17 8.20009e-19
9.10576e+03 7.21959e-18 4.00603e-19
9.10676e+03 6.49404e-18 3.91723e-19
9.10776e+03 7.08652e-18 3.23730e-19
9.10876e+03 6.26819e-18 3.74936e-19
9.10976e+03 6.55088e-18 3.30561e-19
9.11076e+03 8.85807e-18 3.51199e-19
9.11176e+03 8.62954e-18 3.31218e-19
9.11276e+03 8.43962e-18 3.25915e-19
9.11376e+03 8.22252e-18 3.54950e-19
9.11476e+03 8.30784e-18 3.45509e-19
9.11576e+03 7.71480e-18 3.82329e-19
9.11676e+03 6.32810e-18 3.72331e-19
9.11776e+03 9.40360e-18 3.21947e-19
9.11876e+03 6.22044e-18 3.29813e-19
9.11976e+03 6.23892e-18 3.11890e-19
9.12076e+03 6.89017e-18 3.41371e-19
9.12176e+03 7.23876e-18 2.96439e-19
9.12276e+03 8.18929e-18 3.60414e-19
9.12377e+03 7.06671e-18 3.80952e-19
9.12477e+03 8.03689e-18 3.95623e-19
9.12577e+03 5.79688e-18 3.63209e-19
9.12677e+03 8.15154e-18 3.89881e-19
9.12777e+03 7.25795e-18 3.73904e-19
9.12877e+03 7.20271e-18 3.73242e-19
9.12977e+03 7.77296e-18 3.64707e-19
9.13077e+03 6.10527e-18 3.89521e-19
9.13177e+03 6.43990e-18 3.55796e-19
9.13277e+03 6.61547e-18 3.87988e-19
9.13377e+03 7.98541e-18 3.70687e-19
9.13477e+03 6.73410e-18 3.64661e-19
9.13577e+03 7.22122e-18 3.99529e-19
9.13677e+03 5.31916e-18 3.29231e-19
9.13777e+03 5.40264e-18 4.03470e-19
9.13877e+03 5.41067e-18 3.30399e-19
9.13977e+03 7.36862e-18 3.37018e-19
9.14077e+03 8.06265e-18 3.69388e-19
9.14177e+03 8.30657e-18 3.70576e-19
9.14277e+03 6.34406e-18 3.71711e-19
9.14377e+03 7.58919e-18 3.54553e-19
9.14477e+03 6.58584e-18 3.71300e-19
9.14577e+03 6.28349e-18 3.73749e-19
9.14677e+03 7.56881e-18 3.86814e-19
9.14777e+03 7.77906e-18 3.25725e-19
9.14877e+03 8.17842e-18 4.34880e-19
9.14977e+03 8.48686e-18 3.54970e-19
9.15077e+03 8.75666e-18 3.99853e-19
9.15177e+03 8.36420e-18 3.90546e-19
9.15277e+03 5.51659e-18 4.63316e-19
9.15377e+03 6.84447e-18 6.77797e-19
9.15477e+03 5.47226e-18 4.86195e-19
9.15577e+03 6.55225e-18 4.26171e-19
9.15677e+03 6.94182e-18 3.81449e-19
9.15777e+03 6.52901e-18 3.46776e-19
9.15877e+03 6.54196e-18 4.42802e-19
9.15977e+03 7.79138e-18 3.77612e-19
9.16077e+03 7.34755e-18 4.56661e-19
9.16177e+03 6.61217e-18 4.86054e-19
9.16277e+03 6.17485e-18 6.77679e-19
9.16377e+03 6.58973e-18 5.11417e-19
9.16477e+03 6.99823e-18 3.94644e-19
9.16577e+03 6.93256e-18 3.87461e-19
9.16677e+03 6.76138e-18 3.66839e-19
9.16777e+03 7.48094e-18 4.15896e-19
9.16877e+03 6.81724e-18 3.61487e-19
9.16977e+03 8.12460e-18 4.13620e-19
9.17078e+03 7.84023e-18 3.70731e-19
9.17178e+03 8.30375e-18 4.63140e-19
9.17278e+03 6.68588e-18 3.73139e-19
9.17378e+03 6.20956e-18 3.72932e-19
9.17478e+03 7.22953e-18 4.37367e-19
9.17578e+03 6.20120e-18 3.53344e-19
9.17678e+03 5.48101e-18 3.53862e-19
9.17778e+03 6.39929e-18 3.84250e-19
9.17878e+03 6.32620e-18 4.03505e-19
9.17978e+03 5.48478e-18 3.61315e-19
9.18078e+03 5.63239e-18 4.79830e-19
9.18178e+03 5.51457e-18 4.38629e-19
9.18278e+03 9.40768e-18 4.17605e-19
9.18378e+03 7.91301e-18 3.90114e-19
9.18478e+03 8.03144e-18 3.97989e-19
9.18578e+03 7.98842e-18 4.26445e-19
9.18678e+03 5.82104e-18 3.83593e-19
9.18778e+03 7.93976e-18 4.14146e-19
9.18878e+03 9.62155e-18 4.03473e-19
9.18978e+03 5.93362e-18 4.41077e-19
9.19078e+03 8.44657e-18 3.94521e-19
9.19178e+03 7.61894e-18 4.48842e-19
9.19278e+03 9.34073e-18 3.94600e-19
9.19378e+03 7.35054e-18 3.97522e-19
9.19478e+03 8.27441e-18 4.03205e-19
9.19578e+03 7.10583e-18 3.98925e-19
9.19678e+03 8.00791e-18 4.38342e-19
9.19778e+03 6.97674e-18 4.01211e-19
9.19878e+03 6.93487e-18 3.99907e-19
9.19978e+03 7.34149e-18 4.35514e-19
9.20078e+03 6.80019e-18 3.91440e-19
9.20178e+03 8.22429e-18 4.49505e-19
9.20278e+03 8.01446e-18 4.60220e-19
9.20378e+03 1.00823e-17 3.96994e-19
9.20478e+03 8.17802e-18 4.05732e-19
9.20578e+03 5.91224e-18 4.05458e-19
9.20678e+03 6.78173e-18 4.16028e-19
9.20778e+03 8.40317e-18 4.05884e-19
9.20878e+03 8.29086e-18 4.20916e-19
9.20978e+03 5.60338e-18 4.43892e-19
9.21078e+03 6.31576e-18 4.49766e-19
9.21178e+03 7.83667e-18 4.58297e-19
9.21278e+03 5.97698e-18 4.54984e-19
9.21378e+03 7.81304e-18 4.80339e-19
9.21478e+03 6.40533e-18 4.39791e-19
9.21578e+03 8.40200e-18 4.56489e-19
9.21679e+03 4.86953e-18 4.24150e-19
9.21779e+03 1.04012e-17 6.13633e-19
9.21879e+03 6.88404e-18 5.93229e-19
9.21979e+03 6.83457e-18 4.50859e-19
9.22079e+03 7.53413e-18 4.44630e-19
9.22179e+03 6.08798e-18 4.70637e-19
9.22279e+03 8.21234e-18 4.80050e-19
9.22379e+03 5.96734e-18 4.87798e-19
9.22479e+03 9.84327e-18 4.71382e-19
9.22579e+03 7.88269e-18 5.86489e-19
9.22679e+03 7.07772e-18 6.56946e-19
9.22779e+03 5.44203e-18 6.67059e-19
9.22879e+03 7.55530e-18 4.83287e-19
9.22979e+03 7.91931e-18 4.78882e-19
9.23079e+03 7.46688e-18 4.94489e-19
9.23179e+03 8.16641e-18 4.86553e-19
9.23279e+03 7.24160e-18 4.60141e-19
9.23379e+03 6.91600e-18 4.57341e-19
9.23479e+03 6.62067e-18 4.74871e-19
9.23579e+03 6.87357e-18 4.54340e-19
9.23679e+03 8.61712e-18 4.58220e-19
9.23779e+03 6.76047e-18 4.66204e-19
9.23879e+03 6.00400e-18 4.05276e-19
9.23979e+03 5.97796e-18 4.25227e-19
9.24079e+03 7.07377e-18 4.53011e-19
9.24179e+03 6.73487e-18 4.77153e-19
9.24279e+03 7.33488e-18 4.21554e-19
9.24379e+03 9.48003e-18 4.63622e-19
9.24479e+03 4.65201e-18 5.30231e-19
9.24579e+03 9.00732e-18 5.08971e-19
9.24679e+03 7.15270e-18 4.49927e-19
9.24779e+03 6.18241e-18 4.65345e-19
9.24879e+03 9.41389e-18 5.51666e-19
9.24979e+03 6.64373e-18 6.00561e-19
9.25079e+03 5.68158e-18 5.67775e-19
9.25179e+03 5.72980e-18 5.52629e-19
9.25279e+03 6.95816e-18 5.74939e-19
9.25379e+03 7.49940e-18 5.40919e-19
9.25479e+03 6.41591e-18 4.92465e-19
9.25579e+03 9.10327e-18 6.39466e-19
9.25679e+03 9.24309e-18 5.37811e-19
9.25779e+03 7.08314e-18 5.37278e-19
9.25879e+03 8.67511e-18 4.90089e-19
9.25979e+03 7.40145e-18 3.99326e-19
9.26079e+03 7.25373e-18 4.10630e-19
9.26179e+03 6.78921e-18 4.50557e-19
9.26280e+03 5.77465e-18 4.29317e-19
9.26380e+03 9.44114e-18 4.70167e-19
9.26480e+03 5.26790e-18 4.63172e-19
9.26580e+03 4.33847e-18 4.17623e-19
9.26680e+03 5.98394e-18 4.20962e-19
9.26780e+03 6.53652e-18 4.52812e-19
9.26880e+03 7.78616e-18 4.42012e-19
9.26980e+03 5.79236e-18 3.97108e-19
9.27080e+03 6.15015e-18 4.28304e-19
9.27180e+03 7.56035e-18 4.07501e-19
9.27280e+03 5.47982e-18 4.93821e-19
9.27380e+03 5.33057e-18 3.82921e-19
9.27480e+03 7.48792e-18 4.38476e-19
9.27580e+03 7.70545e-18 4.40337e-19
9.27680e+03 7.45872e-18 4.19504e-19
9.27780e+03 7.06512e-18 4.06647e-19
9.27880e+03 4.97471e-18 4.48978e-19
9.27980e+03 6.80593e-18 4.32282e-19
9.28080e+03 5.08310e-18 4.10745e-19
9.28180e+03 6.56513e-18 3.95690e-19
9.28280e+03 6.57398e-18 3.76228e-19
9.28380e+03 8.51352e-18 4.30647e-19
9.28480e+03 7.08776e-18 4.62232e-19
9.28580e+03 8.42326e-18 4.52640e-19
9.28680e+03 4.26217e-18 4.72755e-19
9.28780e+03 6.39475e-18 6.44661e-19
9.28880e+03 3.47006e-18 4.97921e-19
9.28980e+03 8.39390e-18 4.68908e-19
9.29080e+03 7.73784e-18 4.89783e-19
9.29180e+03 6.22558e-18 4.16815e-19
9.29280e+03 6.57382e-18 4.34174e-19
9.29380e+03 6.75865e-18 4.65999e-19
9.29480e+03 3.35924e-18 5.69550e-19
9.29580e+03 5.20613e-18 5.65861e-19
9.29680e+03 4.85940e-18 5.40383e-19
9.29780e+03 7.21937e-18 4.24544e-19
9.29880e+03 7.00265e-18 3.90344e-19
9.29980e+03 4.88401e-18 4.37736e-19
9.30080e+03 7.96551e-18 4.78595e-19
9.30180e+03 6.53875e-18 3.57769e-19
9.30280e+03 4.33790e-18 4.67008e-19
9.30380e+03 6.30201e-18 4.39036e-19
9.30480e+03 5.34499e-18 4.28508e-19
9.30580e+03 5.27627e-18 4.32765e-19
9.30680e+03 5.72484e-18 5.36131e-19
9.30780e+03 1.02936e-17 1.33942e-18
9.30880e+03 4.58583e-18 1.72777e-18
9.30981e+03 2.88278e-18 1.22838e-18
9.31081e+03 2.92738e-18 1.00248e-18
9.31181e+03 3.90523e-18 7.12553e-19
9.31281e+03 5.91968e-18 7.47880e-19
9.31381e+03 5.77651e-18 6.80844e-19
9.31481e+03 1.35580e-17 2.01585e-18
9.31581e+03 7.20024e-18 1.25700e-18
9.31681e+03 7.44994e-18 5.33198e-19
9.31781e+03 1.89068e-18 4.77382e-19
9.31881e+03 3.07457e-18 6.22511e-19
9.31981e+03 4.89214e-18 9.48264e-19
9.32081e+03 4.67200e-18 4.73464e-19
9.32181e+03 5.47505e-18 4.23780e-19
9.32281e+03 7.13773e-18 4.45029e-19
9.32381e+03 1.01279e-17 7.71427e-19
9.32481e+03 1.01776e-18 1.32402e-18
9.32581e+03 9.29133e-18 2.22133e-18
9.32681e+03 1.23675e-18 6.28510e-19
9.32781e+03 3.30253e-18 4.86227e-19
9.32881e+03 8.10668e-18 4.41173e-19
9.32981e+03 5.61183e-18 4.60650e-19
9.33081e+03 6.78296e-18 4.85947e-19
9.33181e+03 9.35763e-18 5.92167e-19
9.33281e+03 1.21918e-17 1.06306e-18
9.33381e+03 7.77715e-18 6.56061e-19
9.33481e+03 3.83262e-18 5.25754e-19
9.33581e+03 4.36644e-18 5.39416e-19
9.33681e+03 4.69005e-18 6.22324e-19
9.33781e+03 5.80106e-18 5.81522e-19
9.33881e+03 5.06229e-18 8.43425e-19
9.33981e+03 3.11089e-18 1.56974e-18
9.34081e+03 5.15685e-18 7.24517e-19
9.34181e+03 3.69764e-18 5.16749e-19
9.34281e+03 5.32230e-18 5.43658e-19
9.34381e+03 4.48717e-18 5.22962e-19
9.34481e+03 2.16126e-18 4.95083e-19
9.34581e+03 4.01830e-18 4.54989e-19
9.34681e+03 1.90624e-18 4.83258e-19
9.34781e+03 2.65975e-18 5.27788e-19
9.34881e+03 4.83169e-18 5.07529e-19
9.34981e+03 5.68049e-18 6.99235e-19
9.35081e+03 1.13116e-17 8.31368e-19
9.35181e+03 7.76844e-18 8.08414e-19
9.35281e+03 5.33429e-18 5.94347e-19
9.35381e+03 8.70826e-18 6.75774e-19
9.35481e+03 2.38494e-18 4.57033e-19
9.35582e+03 1.21089e-18 4.75872e-19
9.35682e+03 6.30421e-18 5.27399e-19
9.35782e+03 6.89142e-18 5.32516e-19
9.35882e+03 1.56682e-18 4.89231e-19
9.35982e+03 -1.33303e-18 4.68511e-19
9.36082e+03 3.80909e-18 4.49464e-19
9.36182e+03 5.90006e-18 5.18431e-19
9.36282e+03 5.72953e-18 5.93851e-19
9.36382e+03 5.35359e-18 6.99655e-19
9.36482e+03 5.64896e-18 5.29929e-19
9.36582e+03 5.90712e-18 5.17064e-19
9.36682e+03 3.47441e-18 4.97144e-19
9.36782e+03 3.71793e-18 4.75683e-19
9.36882e+03 2.15789e-18 5.63645e-19
9.36982e+03 1.01662e-17 6.97246e-19
9.37082e+03 2.69652e-18 5.33802e-19
9.37182e+03 2.19921e-18 4.52626e-19
9.37282e+03 6.08401e-19 5.04786e-19
9.37382e+03 5.55831e-18 6.32135e-19
9.37482e+03 5.17849e-18 7.17649e-19
9.37582e+03 1.44775e-18 1.18535e-18
9.37682e+03 6.50656e-18 1.77625e-18
9.37782e+03 2.36955e-17 4.68384e-18
9.37882e+03 9.23002e-18 1.36614e-18
9.37982e+03 5.14038e-18 6.30852e-19
9.38082e+03 5.51004e-18 5.58043e-19
9.38182e+03 3.03163e-19 4.28213e-19
9.38282e+03 3.78832e-18 4.51244e-19
9.38382e+03 4.24127e-18 5.80428e-19
9.38482e+03 6.69459e-18 8.74370e-19
9.38582e+03 6.73507e-18 6.13870e-19
9.38682e+03 5.36280e-18 4.68508e-19
9.38782e+03 5.06846e-18 6.27661e-19
9.38882e+03 2.18386e-18 8.68477e-19
9.38982e+03 4.05933e-18 5.08419e-19
9.39082e+03 8.05065e-18 5.10775e-19
9.39182e+03 5.75333e-18 4.74833e-19
9.39282e+03 6.85147e-18 5.12301e-19
9.39382e+03 3.86936e-18 4.85250e-19
9.39482e+03 7.27712e-18 5.27208e-19
9.39582e+03 7.78095e-18 6.06363e-19
9.39682e+03 6.58796e-18 5.15695e-19
9.39782e+03 9.65020e-18 5.03246e-19
9.39882e+03 4.39483e-18 6.90855e-19
9.39982e+03 9.01739e-18 5.33818e-19
9.40082e+03 5.29437e-18 4.89642e-19
9.40182e+03 6.37019e-18 5.07015e-19
9.40283e+03 7.23588e-18 7.53866e-19
9.40383e+03 8.97235e-18 1.37252e-18
9.40483e+03 7.80991e-18 9.52509e-19
9.40583e+03 6.18317e-18 5.95504e-19
9.40683e+03 6.64306e-18 4.61764e-19
9.40783e+03 7.77176e-18 4.88252e-19
9.40883e+03 6.82988e-18 5.19374e-19
9.40983e+03 6.40239e-18 4.86611e-19
9.41083e+03 4.54964e-18 4.04856e-19
9.41183e+03 4.62878e-18 4.75719e-19
9.41283e+03 3.49434e-18 4.41961e-19
9.41383e+03 6.13545e-18 4.35129e-19
9.41483e+03 7.14623e-18 4.29823e-19
9.41583e+03 6.56364e-18 4.41246e-19
9.41683e+03 8.56020e-18 4.89070e-19
9.41783e+03 6.80081e-18 5.12963e-19
9.41883e+03 3.59690e-18 6.17036e-19
9.41983e+03 3.37031e-18 5.68680e-19
9.42083e+03 1.01742e-17 8.97004e-19
9.42183e+03 -2.83853e-19 2.08188e-18
9.42283e+03 1.03222e-17 6.27514e-19
9.42383e+03 7.07783e-18 6.87039e-19
9.42483e+03 9.06129e-18 7.50875e-19
9.42583e+03 9.36064e-18 5.54559e-19
9.42683e+03 6.46526e-18 4.42770e-19
9.42783e+03 7.98199e-18 4.21645e-19
9.42883e+03 9.91388e-19 4.40743e-19
9.42983e+03 1.47398e-18 4.37156e-19
9.43083e+03 4.32841e-18 4.51396e-19
9.43183e+03 3.63072e-18 4.41205e-19
9.43283e+03 3.31151e-18 4.66104e-19
9.43383e+03 6.64326e-18 4.71501e-19
9.43483e+03 8.10044e-18 5.02485e-19
9.43583e+03 5.97306e-18 4.88659e-19
9.43683e+03 6.99321e-18 4.58543e-19
9.43783e+03 9.42913e-18 5.61859e-19
9.43883e+03 6.12145e-18 5.52554e-19
9.43983e+03 4.06736e-18 6.18429e-19
9.44083e+03 8.25737e-18 1.23825e-18
9.44183e+03 3.87243e-18 3.41431e-18
9.44283e+03 1.23930e-18 8.51737e-19
9.44383e+03 6.91049e-18 6.34706e-19
9.44483e+03 5.26165e-18 4.72638e-19
9.44583e+03 4.43518e-18 4.42639e-19
9.44683e+03 6.91673e-18 4.81293e-19
9.44783e+03 5.87329e-18 4.99263e-19
9.44884e+03 8.49200e-18 5.92769e-19
9.44984e+03 1.12196e-17 7.14857e-19
9.45084e+03 7.83009e-18 6.28758e-19
9.45184e+03 6.58449e-18 6.89290e-19
9.45284e+03 5.89141e-18 5.22174e-19
9.45384e+03 6.56757e-18 4.96223e-19
9.45484e+03 6.34330e-18 4.64551e-19
9.45584e+03 4.93349e-18 4.98440e-19
9.45684e+03 2.57812e-18 4.40972e-19
9.45784e+03 3.38605e-18 4.98072e-19
9.45884e+03 5.73452e-18 5.52251e-19
9.45984e+03 1.37679e-17 1.11591e-18
9.46084e+03 8.35425e-18 1.26247e-18
9.46184e+03 2.33320e-18 6.15404e-19
9.46284e+03 3.96245e-18 4.42421e-19
9.46384e+03 5.49523e-18 4.96173e-19
9.46484e+03 4.79952e-18 4.88176e-19
9.46584e+03 7.56928e-18 4.36793e-19
9.46684e+03 7.36375e-18 4.21081e-19
9.46784e+03 7.98204e-18 4.74730e-19
9.46884e+03 8.36985e-18 4.41878e-19
9.46984e+03 6.12963e-18 4.49469e-19
9.47084e+03 4.35958e-18 4.72502e-19
9.47184e+03 4.89808e-18 4.96966e-19
9.47284e+03 7.31987e-18 4.59924e-19
9.47384e+03 7.93640e-18 4.98547e-19
9.47484e+03 5.25872e-18 4.37158e-19
9.47584e+03 4.95656e-18 4.37981e-19
9.47684e+03 1.79220e-18 5.92518e-19
9.47784e+03 1.41247e-17 1.06329e-18
9.47884e+03 1.77441e-17 3.29155e-18
9.47984e+03 5.41876e-18 8.97640e-19
9.48084e+03 6.92381e-18 5.75247e-19
9.48184e+03 4.18740e-18 4.70348e-19
9.48284e+03 7.27004e-18 4.39183e-19
9.48384e+03 3.22954e-18 4.21406e-19
9.48484e+03 6.54757e-18 5.44471e-19
9.48584e+03 5.07441e-18 4.68176e-19
9.48684e+03 5.25658e-18 4.75624e-19
9.48784e+03 6.73894e-18 4.07991e-19
9.48884e+03 5.54311e-18 4.28965e-19
9.48984e+03 6.73639e-18 4.99266e-19
9.49084e+03 6.82465e-18 4.23761e-19
9.49184e+03 9.05533e-18 5.01978e-19
9.49284e+03 7.98462e-18 5.99802e-19
9.49384e+03 6.72828e-18 4.89914e-19
9.49484e+03 5.81870e-18 4.76001e-19
9.49585e+03 2.82422e-18 4.19407e-19
9.49685e+03 1.92528e-18 4.55656e-19
9.49785e+03 5.29341e-18 4.55116e-19
9.49885e+03 4.78199e-18 4.46666e-19
9.49985e+03 6.48703e-18 3.99154e-19
9.50085e+03 7.39329e-18 4.60009e-19
9.50185e+03 4.84841e-18 4.22965e-19
9.50285e+03 1.29958e-18 4.63533e-19
9.50385e+03 1.83121e-18 7.97172e-19
9.50485e+03 2.08843e-18 1.94237e-18
9.50585e+03 7.10676e-18 7.27587e-19
9.50685e+03 6.65647e-18 4.35717e-19
9.50785e+03 5.54785e-18 4.43380e-19
9.50885e+03 6.06750e-18 4.57552e-19
9.50985e+03 9.09300e-18 4.78301e-19
9.51085e+03 7.93131e-18 4.36074e-19
9.51185e+03 5.65052e-18 3.92187e-19
9.51285e+03 7.50066e-18 4.56607e-19
9.51385e+03 6.42047e-18 4.90984e-19
9.51485e+03 6.57612e-18 4.26134e-19
9.51585e+03 4.21442e-18 4.50233e-19
9.51685e+03 7.05238e-18 4.82342e-19
9.51785e+03 6.22002e-18 4.49326e-19
9.51885e+03 4.67141e-18 4.59277e-19
9.51985e+03 3.93439e-18 6.77909e-19
9.52085e+03 -3.97043e-18 1.84718e-18
9.52185e+03 5.43382e-18 1.36642e-18
9.52285e+03 7.98145e-18 5.88590e-19
9.52385e+03 3.80399e-18 4.57663e-19
9.52485e+03 6.17471e-18 4.12037e-19
9.52585e+03 6.25098e-18 4.25069e-19
9.52685e+03 6.38712e-18 4.63327e-19
9.52785e+03 7.11224e-18 4.51223e-19
9.52885e+03 6.79794e-18 4.40732e-19
9.52985e+03 3.95012e-18 4.78702e-19
