# wavelength flux error
1.07673e+04 9.37578e-18 4.30568e-18
1.07679e+04 4.78670e-18 4.73514e-18
1.07685e+04 3.11386e-18 5.83131e-18
1.07691e+04 7.26420e-20 5.80530e-18
1.07698e+04 1.39497e-18 5.64037e-18
1.07704e+04 3.32582e-18 5.88393e-18
1.07710e+04 1.21588e-17 5.67649e-18
1.07716e+04 6.28087e-18 5.78840e-18
1.07722e+04 8.60705e-18 5.85454e-18
1.07728e+04 1.31420e-18 7.67103e-18
1.07734e+04 -1.44204e-19 1.05597e-17
1.07740e+04 3.32753e-18 1.07006e-17
1.07746e+04 -7.61133e-18 1.03669e-17
1.07752e+04 1.38853e-18 7.32220e-18
1.07758e+04 1.48483e-18 5.67412e-18
1.07764e+04 8.48877e-18 5.55256e-18
1.07770e+04 6.59150e-18 5.59227e-18
1.07776e+04 9.69231e-18 5.51243e-18
1.07782e+04 1.02413e-17 5.49273e-18
1.07788e+04 7.97130e-18 5.51054e-18
1.07794e+04 5.66329e-18 5.48646e-18
1.07800e+04 5.34639e-18 5.47666e-18
1.07806e+04 9.22594e-18 5.40816e-18
1.07812e+04 1.47467e-17 5.47220e-18
1.07818e+04 1.25230e-17 5.44775e-18
1.07824e+04 1.04430e-17 5.36889e-18
1.07830e+04 8.76027e-18 5.39825e-18
1.07836e+04 2.62517e-18 5.27803e-18
1.07842e+04 7.01851e-18 5.25927e-18
1.07848e+04 3.42485e-18 4.07823e-18
1.07854e+04 8.73808e-18 3.73081e-18
1.07860e+04 6.19642e-18 3.99106e-18
1.07866e+04 1.04237e-17 5.23187e-18
1.07872e+04 6.04621e-18 5.07404e-18
1.07878e+04 2.13053e-18 4.98095e-18
1.07884e+04 9.56868e-18 4.99844e-18
1.07890e+04 7.55566e-18 5.00272e-18
1.07896e+04 1.08642e-18 5.01341e-18
1.07902e+04 3.51808e-18 4.89660e-18
1.07908e+04 7.85863e-18 5.02171e-18
1.07914e+04 -1.97110e-18 4.96056e-18
1.07920e+04 1.33176e-17 4.95810e-18
1.07926e+04 1.37241e-17 5.03256e-18
1.07932e+04 2.24124e-18 5.16537e-18
1.07938e+04 1.04985e-17 5.49499e-18
1.07944e+04 5.39876e-18 5.52690e-18
1.07950e+04 4.06440e-18 5.55257e-18
1.07956e+04 5.23861e-18 5.62311e-18
1.07962e+04 6.81972e-18 5.48016e-18
1.07968e+04 -9.01588e-19 5.21298e-18
1.07974e+04 2.79814e-18 5.05773e-18
1.07980e+04 -4.77128e-19 4.90035e-18
1.07986e+04 1.02851e-18 4.80297e-18
1.07992e+04 -4.44700e-18 4.79025e-18
1.07998e+04 2.95670e-18 4.78337e-18
1.08004e+04 5.37393e-18 4.77733e-18
1.08010e+04 4.99555e-18 4.81734e-18
1.08016e+04 8.22390e-18 5.05463e-18
1.08022e+04 6.73955e-19 5.04878e-18
1.08028e+04 6.33959e-19 5.20992e-18
1.08034e+04 1.00658e-17 5.32798e-18
1.08040e+04 1.67210e-17 5.13469e-18
1.08046e+04 1.36321e-17 5.03634e-18
1.08052e+04 1.11229e-17 4.87472e-18
1.08058e+04 4.06311e-18 4.90526e-18
1.08064e+04 8.54897e-18 4.75566e-18
1.08070e+04 4.86601e-18 4.75132e-18
1.08076e+04 4.04147e-18 4.81394e-18
1.08082e+04 9.46795e-19 3.87667e-18
1.08088e+04 1.77712e-18 3.54241e-18
1.08094e+04 2.37458e-18 3.64724e-18
1.08100e+04 2.11644e-18 4.84191e-18
1.08106e+04 1.38817e-17 4.78427e-18
1.08112e+04 3.89231e-18 4.74537e-18
1.08118e+04 5.55338e-18 4.74869e-18
1.08124e+04 7.99294e-18 3.89777e-18
1.08130e+04 3.86803e-18 4.07107e-18
1.08136e+04 -2.25809e-18 4.96050e-18
1.08142e+04 2.85142e-18 4.78687e-18
1.08148e+04 8.27976e-18 4.79501e-18
1.08154e+04 1.04249e-17 5.85005e-18
1.08160e+04 4.72861e-18 4.20764e-18
1.08166e+04 4.69820e-18 3.77243e-18
1.08172e+04 6.00809e-18 4.11302e-18
1.08178e+04 3.55604e-18 4.76777e-18
1.08184e+04 3.95066e-18 4.72957e-18
1.08190e+04 -1.04326e-18 4.76070e-18
1.08196e+04 7.16102e-18 4.79822e-18
1.08202e+04 5.28409e-18 4.82218e-18
1.08208e+04 6.31562e-18 4.88456e-18
1.08214e+04 7.47392e-19 4.70603e-18
1.08220e+04 -9.61253e-19 4.66752e-18
1.08226e+04 6.88773e-18 4.71245e-18
1.08232e+04 4.98050e-18 4.71268e-18
1.08238e+04 9.54977e-18 4.74227e-18
1.08244e+04 3.79418e-18 4.50685e-18
1.08250e+04 2.47483e-18 4.58549e-18
1.08256e+04 4.66428e-18 4.30762e-18
1.08262e+04 5.07828e-18 4.50788e-18
1.08268e+04 4.13550e-18 4.63930e-18
1.08274e+04 1.02483e-18 4.58483e-18
1.08280e+04 6.95549e-18 4.55534e-18
1.08286e+04 8.51836e-18 4.60513e-18
1.08292e+04 1.41328e-17 4.66965e-18
1.08298e+04 1.00023e-17 5.84476e-18
1.08304e+04 2.38913e-18 8.29207e-18
1.08310e+04 7.03717e-18 8.84945e-18
1.08316e+04 1.12838e-17 1.06885e-17
1.08322e+04 2.58406e-17 2.09718e-17
1.08328e+04 -4.48528e-18 2.45709e-17
1.08334e+04 -2.57626e-17 2.44965e-17
1.08340e+04 -1.26340e-18 2.23178e-17
1.08346e+04 -8.09566e-18 1.10693e-17
1.08352e+04 4.98631e-18 5.12896e-18
1.08358e+04 1.16099e-17 4.73446e-18
1.08364e+04 6.54931e-18 4.64305e-18
1.08370e+04 1.15835e-18 4.56751e-18
1.08376e+04 1.10360e-17 4.61538e-18
1.08382e+04 7.85166e-18 4.83275e-18
1.08388e+04 2.59987e-18 5.54150e-18
1.08394e+04 6.77914e-18 5.87492e-18
1.08400e+04 -1.09406e-17 5.85839e-18
1.08406e+04 3.56578e-19 5.48726e-18
1.08412e+04 9.98500e-18 4.81414e-18
1.08418e+04 1.15258e-17 5.11730e-18
1.08424e+04 6.43076e-18 9.73631e-18
1.08430e+04 -1.00269e-17 1.36608e-17
1.08436e+04 2.87793e-17 1.40844e-17
1.08442e+04 1.92267e-17 1.36293e-17
1.08448e+04 -8.40521e-18 9.95098e-18
1.08454e+04 1.17984e-17 5.07528e-18
1.08460e+04 4.68963e-18 4.39616e-18
1.08466e+04 4.15005e-18 4.27505e-18
1.08472e+04 6.62653e-18 4.17402e-18
1.08478e+04 7.31068e-18 4.25985e-18
1.08484e+04 1.22002e-17 4.30359e-18
1.08490e+04 7.46739e-18 4.37538e-18
1.08496e+04 1.12032e-17 4.34348e-18
1.08502e+04 3.32860e-18 4.22895e-18
1.08508e+04 5.87626e-18 4.24170e-18
1.08514e+04 6.27148e-18 4.23817e-18
1.08520e+04 6.65171e-19 4.26273e-18
1.08526e+04 3.44958e-18 4.45829e-18
1.08532e+04 4.08031e-18 4.75628e-18
1.08538e+04 4.50446e-18 4.78668e-18
1.08544e+04 1.26423e-17 4.66053e-18
1.08550e+04 9.91528e-18 4.41287e-18
1.08556e+04 6.17508e-18 4.23250e-18
1.08562e+04 6.40012e-18 4.20461e-18
1.08568e+04 6.62880e-18 4.85347e-18
1.08574e+04 -2.04475e-19 6.64817e-18
1.08580e+04 -1.38631e-18 8.10400e-18
1.08586e+04 9.84435e-18 8.32365e-18
1.08592e+04 6.03835e-18 7.60921e-18
1.08598e+04 9.57345e-18 6.42880e-18
1.08604e+04 8.36693e-18 4.72594e-18
1.08610e+04 7.56340e-18 4.28377e-18
1.08616e+04 4.07192e-18 4.26019e-18
1.08622e+04 5.88378e-18 4.19648e-18
1.08628e+04 3.19750e-18 4.17947e-18
1.08634e+04 2.75181e-18 4.11957e-18
1.08640e+04 9.37647e-19 4.25669e-18
1.08646e+04 3.66975e-18 4.21546e-18
1.08652e+04 6.86411e-19 4.16804e-18
1.08658e+04 5.41149e-18 4.14727e-18
1.08664e+04 -1.76142e-18 4.03742e-18
1.08670e+04 3.95124e-18 4.14473e-18
1.08676e+04 4.71719e-18 4.08950e-18
1.08682e+04 7.20491e-18 4.21653e-18
1.08688e+04 4.21131e-18 4.19924e-18
1.08694e+04 5.41932e-19 4.13931e-18
1.08700e+04 1.43313e-18 4.37062e-18
1.08706e+04 5.55311e-18 4.17997e-18
1.08712e+04 4.83662e-18 4.14525e-18
1.08718e+04 6.45326e-18 4.22472e-18
1.08724e+04 4.03138e-18 4.30393e-18
1.08730e+04 8.98162e-19 4.32797e-18
1.08736e+04 5.91111e-18 4.33422e-18
1.08742e+04 2.81471e-18 4.27196e-18
1.08748e+04 4.26225e-18 4.32206e-18
1.08754e+04 1.00193e-17 4.50003e-18
1.08760e+04 1.37242e-17 4.62446e-18
1.08766e+04 5.05269e-18 5.09353e-18
1.08772e+04 8.14429e-18 5.19956e-18
1.08778e+04 1.04927e-17 5.52458e-18
1.08784e+04 -4.41266e-18 5.70325e-18
1.08790e+04 -2.01202e-18 5.18415e-18
1.08796e+04 4.93603e-18 4.90723e-18
1.08802e+04 6.00603e-18 4.28415e-18
1.08808e+04 5.19353e-18 3.97147e-18
1.08814e+04 5.72493e-18 4.07862e-18
1.08820e+04 5.40986e-18 4.02351e-18
1.08826e+04 2.54531e-18 4.00097e-18
1.08832e+04 4.32390e-18 4.06089e-18
1.08838e+04 2.84951e-18 3.97929e-18
1.08844e+04 9.29856e-18 4.21274e-18
1.08850e+04 2.85566e-19 4.35769e-18
1.08856e+04 2.78892e-18 4.38102e-18
1.08862e+04 4.89193e-18 4.57975e-18
1.08868e+04 5.25003e-18 4.51685e-18
1.08874e+04 2.45889e-18 4.38533e-18
1.08880e+04 5.74496e-18 4.34492e-18
1.08886e+04 8.28918e-18 4.14214e-18
1.08892e+04 6.91555e-18 4.05304e-18
1.08898e+04 1.46655e-18 4.00856e-18
1.08904e+04 5.92694e-18 4.03392e-18
1.08910e+04 5.30990e-18 4.06698e-18
1.08916e+04 7.94813e-18 3.87333e-18
1.08922e+04 6.87376e-18 3.58512e-18
1.08928e+04 4.57972e-18 3.59192e-18
1.08934e+04 6.28392e-18 3.95127e-18
1.08940e+04 7.72380e-18 4.03660e-18
1.08946e+04 4.46784e-18 4.02846e-18
1.08952e+04 1.93595e-18 3.37678e-18
1.08958e+04 4.84107e-18 3.11431e-18
1.08964e+04 -3.33764e-18 4.94303e-18
1.08970e+04 -1.32352e-17 7.72277e-18
1.08976e+04 -9.95029e-18 1.94139e-17
1.08982e+04 1.43555e-17 1.05885e-17
1.08988e+04 6.51365e-18 7.26733e-18
1.08994e+04 5.64667e-18 4.31623e-18
1.09000e+04 3.91240e-18 4.09925e-18
1.09006e+04 8.16500e-18 4.11059e-18
1.09012e+04 7.28034e-18 4.20740e-18
1.09018e+04 9.35633e-18 4.19283e-18
1.09024e+04 1.03769e-17 4.13870e-18
1.09030e+04 3.52604e-18 4.22045e-18
1.09036e+04 4.12287e-18 4.14314e-18
1.09042e+04 3.51288e-18 3.50201e-18
1.09048e+04 -6.12208e-20 3.12729e-18
1.09054e+04 1.29546e-18 3.07773e-18
1.09060e+04 2.62784e-18 4.04492e-18
1.09066e+04 2.78337e-18 3.94535e-18
1.09072e+04 1.35458e-18 5.15914e-18
1.09078e+04 4.68411e-18 3.90243e-18
1.09084e+04 3.48742e-18 3.83397e-18
1.09090e+04 8.31024e-20 5.12233e-18
1.09096e+04 7.90204e-18 3.96048e-18
1.09102e+04 6.51224e-18 3.91272e-18
1.09108e+04 5.96625e-18 3.93361e-18
1.09114e+04 7.04424e-18 3.93579e-18
1.09120e+04 4.90415e-18 3.92087e-18
1.09126e+04 5.63106e-18 3.93097e-18
1.09132e+04 7.35383e-18 3.91716e-18
1.09138e+04 1.23240e-18 3.94097e-18
1.09144e+04 5.35412e-18 3.94330e-18
1.09150e+04 3.78224e-18 3.98329e-18
1.09156e+04 5.95738e-18 3.22912e-18
1.09162e+04 8.70653e-19 2.73462e-18
1.09168e+04 6.63191e-17 2.96602e-18
1.09174e+04 2.89355e-18 2.73191e-18
1.09180e+04 2.98819e-19 2.75222e-18
1.09186e+04 -4.23936e-19 3.04980e-18
1.09192e+04 5.81203e-18 4.02289e-18
1.09198e+04 1.34724e-17 4.02128e-18
1.09204e+04 5.18766e-18 4.08461e-18
1.09210e+04 1.45725e-18 3.32214e-18
1.09216e+04 4.73877e-18 3.07947e-18
1.09222e+04 1.75543e-18 3.22078e-18
1.09228e+04 -6.71862e-19 4.08071e-18
1.09234e+04 7.22292e-18 4.17258e-18
1.09240e+04 1.23165e-17 8.91227e-18
1.09246e+04 2.16911e-17 1.63303e-17
1.09252e+04 2.81091e-17 1.86352e-17
1.09258e+04 8.30026e-18 1.93014e-17
1.09264e+04 3.34854e-17 1.55075e-17
1.09270e+04 6.64465e-18 6.14938e-18
1.09276e+04 6.61656e-18 4.23142e-18
1.09282e+04 9.01114e-18 4.07175e-18
1.09288e+04 4.87666e-18 4.02258e-18
1.09294e+04 5.38475e-18 3.99203e-18
1.09300e+04 5.18146e-18 3.97723e-18
1.09306e+04 1.16977e-17 3.97918e-18
1.09312e+04 7.78783e-18 3.94782e-18
1.09318e+04 6.73766e-18 3.91105e-18
1.09324e+04 1.00324e-17 3.83391e-18
1.09330e+04 4.13717e-18 3.82356e-18
1.09336e+04 7.21353e-18 3.61734e-18
1.09342e+04 6.81424e-18 3.57561e-18
1.09348e+04 2.69722e-18 3.74620e-18
1.09354e+04 5.01009e-18 3.81190e-18
1.09360e+04 5.32514e-18 3.78819e-18
1.09366e+04 5.51612e-18 3.80404e-18
1.09372e+04 6.47286e-18 3.80240e-18
1.09378e+04 1.19830e-17 3.77397e-18
1.09384e+04 2.74541e-18 3.77098e-18
1.09390e+04 1.06782e-17 3.82806e-18
1.09396e+04 5.60833e-18 3.78589e-18
1.09402e+04 3.71333e-18 3.78575e-18
1.09408e+04 1.05409e-17 3.79288e-18
1.09414e+04 5.58931e-18 3.76893e-18
1.09420e+04 3.02865e-18 3.73694e-18
1.09426e+04 3.55397e-18 3.72260e-18
1.09432e+04 -2.35967e-18 3.86069e-18
1.09438e+04 6.65640e-18 3.76057e-18
1.09444e+04 1.78118e-18 3.73797e-18
1.09450e+04 1.13361e-18 3.81329e-18
1.09456e+04 5.99061e-18 3.86457e-18
1.09462e+04 1.33121e-17 3.81851e-18
1.09468e+04 2.11584e-18 3.83318e-18
1.09474e+04 4.13405e-18 3.84319e-18
1.09480e+04 1.86156e-18 3.89674e-18
1.09486e+04 5.55776e-18 4.32661e-18
1.09492e+04 1.83091e-17 9.04829e-18
1.09498e+04 7.42599e-18 1.17610e-17
1.09504e+04 2.60514e-18 1.19405e-17
1.09510e+04 -1.01118e-18 1.13205e-17
1.09516e+04 -3.36405e-19 6.30520e-18
1.09522e+04 5.11874e-18 4.17549e-18
1.09528e+04 1.96937e-18 4.03103e-18
1.09534e+04 3.23206e-18 4.08633e-18
1.09540e+04 7.74939e-18 3.99294e-18
1.09546e+04 8.13328e-18 3.92482e-18
1.09552e+04 3.67795e-18 3.84435e-18
1.09558e+04 2.65009e-18 3.84435e-18
1.09564e+04 1.81767e-18 3.83886e-18
1.09570e+04 5.99044e-18 3.83807e-18
1.09576e+04 -1.04212e-18 3.84469e-18
1.09582e+04 9.29644e-18 3.77403e-18
1.09588e+04 3.98806e-18 3.05889e-18
1.09594e+04 3.13610e-18 3.08488e-18
1.09600e+04 -1.55546e-18 3.81152e-18
1.09606e+04 5.96638e-18 3.84754e-18
1.09612e+04 4.38865e-18 3.81168e-18
1.09618e+04 6.61985e-18 3.78434e-18
1.09624e+04 5.62796e-18 3.83831e-18
1.09630e+04 3.48198e-18 3.98891e-18
1.09636e+04 4.34473e-18 3.95802e-18
1.09642e+04 5.72304e-18 3.97233e-18
1.09648e+04 7.65649e-18 3.97817e-18
1.09654e+04 1.06547e-17 4.00270e-18
1.09660e+04 1.92599e-18 4.02448e-18
1.09666e+04 1.05144e-18 4.20988e-18
1.09672e+04 5.96570e-18 3.64130e-18
1.09678e+04 -2.17069e-19 3.19061e-18
1.09684e+04 4.35738e-18 3.19880e-18
1.09690e+04 3.27539e-18 3.75344e-18
1.09696e+04 7.60937e-18 4.51825e-18
1.09702e+04 6.01263e-18 4.38060e-18
1.09708e+04 9.07556e-18 4.24114e-18
1.09714e+04 5.68322e-18 4.02186e-18
1.09720e+04 -3.97299e-18 3.73328e-18
1.09726e+04 1.10348e-17 5.70115e-18
1.09732e+04 -3.48656e-18 1.55632e-17
1.09738e+04 -2.44250e-17 2.01977e-17
1.09744e+04 2.74681e-18 2.04144e-17
1.09750e+04 -9.14399e-19 1.89723e-17
1.09756e+04 1.77365e-18 1.04935e-17
1.09762e+04 6.30809e-18 4.91359e-18
1.09768e+04 9.24086e-18 4.38682e-18
1.09774e+04 -7.34794e-19 4.18262e-18
1.09780e+04 -1.88370e-18 4.20219e-18
1.09786e+04 3.39754e-18 4.39487e-18
1.09792e+04 4.81872e-18 4.25935e-18
1.09798e+04 1.11932e-18 4.25700e-18
1.09804e+04 1.74151e-18 3.73278e-18
1.09810e+04 3.12554e-18 3.02472e-18
1.09816e+04 1.89948e-19 2.99485e-18
1.09822e+04 9.66317e-19 3.34643e-18
1.09828e+04 9.48524e-18 4.09003e-18
1.09834e+04 4.05395e-18 4.19910e-18
1.09840e+04 1.41322e-17 4.66370e-18
1.09846e+04 1.30974e-17 4.70465e-18
1.09852e+04 4.81350e-18 4.68235e-18
1.09858e+04 1.06646e-17 4.63263e-18
1.09864e+04 2.93171e-18 4.12176e-18
1.09870e+04 2.49578e-18 3.99087e-18
1.09876e+04 4.54199e-18 4.00437e-18
1.09882e+04 8.75143e-18 4.17270e-18
1.09888e+04 7.60989e-18 3.77817e-18
1.09894e+04 5.80232e-18 3.48883e-18
1.09900e+04 2.13426e-18 3.50339e-18
1.09906e+04 6.06152e-18 3.93878e-18
1.09912e+04 1.26513e-17 3.94445e-18
1.09918e+04 -2.76492e-19 6.99254e-18
1.09924e+04 2.30790e-18 7.00401e-18
1.09930e+04 5.52120e-18 3.92726e-18
1.09936e+04 -2.08064e-18 3.94291e-18
1.09942e+04 3.21024e-18 3.91991e-18
1.09948e+04 6.69173e-18 4.00560e-18
1.09954e+04 5.53832e-18 3.92051e-18
1.09960e+04 9.46424e-18 3.94938e-18
1.09966e+04 6.99572e-18 3.91703e-18
1.09972e+04 1.71830e-18 3.91394e-18
1.09978e+04 1.51871e-18 3.90118e-18
1.09984e+04 7.26736e-18 3.94438e-18
1.09990e+04 2.39721e-18 3.93146e-18
1.09996e+04 4.62806e-18 4.06365e-18
1.10002e+04 5.83567e-18 3.99268e-18
1.10008e+04 5.57002e-18 3.91903e-18
1.10014e+04 1.37493e-18 4.00553e-18
1.10020e+04 7.43231e-18 4.07302e-18
1.10026e+04 4.61692e-18 4.00949e-18
1.10032e+04 5.27061e-18 4.04940e-18
1.10038e+04 3.22824e-18 3.94533e-18
1.10044e+04 2.88363e-18 3.91201e-18
1.10050e+04 7.67426e-18 3.97803e-18
1.10056e+04 6.98724e-18 4.02422e-18
1.10062e+04 5.79397e-18 4.09080e-18
1.10068e+04 5.88330e-18 5.75053e-18
1.10074e+04 8.14494e-18 1.01464e-17
1.10080e+04 3.24573e-17 1.08363e-17
1.10086e+04 5.33890e-18 1.08474e-17
1.10092e+04 -3.55515e-19 8.89028e-18
1.10098e+04 5.77190e-18 4.61002e-18
1.10104e+04 7.61672e-18 4.00848e-18
1.10110e+04 7.95280e-18 3.96848e-18
1.10116e+04 5.28532e-18 3.99430e-18
1.10122e+04 4.04862e-18 3.98177e-18
1.10128e+04 1.02031e-17 3.98037e-18
1.10134e+04 1.92561e-18 3.95330e-18
1.10140e+04 4.43027e-18 3.91394e-18
1.10146e+04 4.38360e-18 3.96368e-18
1.10152e+04 1.13849e-17 4.07386e-18
1.10158e+04 5.70834e-18 4.01177e-18
1.10164e+04 -3.02244e-18 4.01239e-18
1.10170e+04 4.06848e-18 4.00875e-18
1.10176e+04 9.09348e-18 4.01313e-18
1.10182e+04 2.43589e-18 3.93799e-18
1.10188e+04 2.14393e-18 3.92759e-18
1.10194e+04 4.23047e-18 4.32042e-18
1.10200e+04 1.10319e-17 3.97449e-18
1.10206e+04 8.51410e-18 3.98703e-18
1.10212e+04 5.23625e-18 3.92987e-18
1.10218e+04 5.37001e-18 4.00092e-18
1.10224e+04 8.46833e-18 3.95151e-18
1.10230e+04 5.95015e-18 4.00811e-18
1.10236e+04 8.07986e-18 4.01354e-18
1.10242e+04 6.22209e-18 3.98685e-18
1.10248e+04 5.23165e-18 4.06077e-18
1.10254e+04 6.20176e-18 4.12992e-18
1.10260e+04 2.38399e-18 4.12226e-18
1.10266e+04 3.58214e-18 4.26244e-18
1.10272e+04 7.61921e-18 7.65110e-18
1.10278e+04 4.98122e-19 1.45198e-17
1.10284e+04 3.14815e-18 1.69421e-17
1.10290e+04 3.98844e-17 1.69000e-17
1.10296e+04 -1.12377e-18 1.48094e-17
1.10302e+04 9.30343e-18 7.83051e-18
1.10308e+04 1.13395e-17 4.40204e-18
1.10314e+04 6.33843e-18 3.75180e-18
1.10320e+04 8.63625e-19 3.34454e-18
1.10326e+04 5.84878e-18 3.34983e-18
1.10332e+04 6.21734e-17 3.76398e-18
1.10338e+04 7.43025e-18 4.03096e-18
1.10344e+04 4.62386e-18 4.00339e-18
1.10350e+04 7.81857e-19 4.04759e-18
1.10356e+04 8.89170e-18 4.00779e-18
1.10362e+04 4.04599e-18 4.06916e-18
1.10368e+04 3.28391e-18 4.17642e-18
1.10374e+04 7.21149e-18 4.17424e-18
1.10380e+04 5.32429e-18 4.14402e-18
1.10386e+04 5.99513e-18 4.18360e-18
1.10392e+04 2.59324e-18 4.21904e-18
1.10398e+04 5.95915e-18 4.26102e-18
1.10404e+04 1.11832e-17 4.31964e-18
1.10410e+04 1.27216e-18 4.17736e-18
1.10416e+04 5.81704e-18 3.77190e-18
1.10422e+04 5.53668e-18 3.67849e-18
1.10428e+04 3.31097e-18 4.05706e-18
1.10434e+04 7.45270e-18 4.09168e-18
1.10440e+04 7.90071e-18 4.18165e-18
1.10446e+04 3.67179e-18 3.35428e-18
1.10452e+04 3.28804e-18 3.28012e-18
1.10458e+04 6.68146e-18 3.47163e-18
1.10464e+04 1.75731e-18 4.09155e-18
1.10470e+04 3.49302e-18 4.09724e-18
1.10476e+04 5.99911e-18 3.45030e-18
1.10482e+04 -1.14277e-18 3.41540e-18
1.10488e+04 6.52967e-18 3.79331e-18
1.10494e+04 8.85239e-18 4.15698e-18
1.10500e+04 2.29654e-18 4.12990e-18
1.10506e+04 3.44093e-18 4.11348e-18
1.10512e+04 4.89348e-18 4.12539e-18
1.10518e+04 7.91122e-18 4.31673e-18
1.10524e+04 1.94122e-18 4.77118e-18
1.10530e+04 4.86887e-18 5.07637e-18
1.10536e+04 8.31254e-21 5.12641e-18
1.10542e+04 -8.08370e-19 4.76861e-18
1.10548e+04 -4.07257e-18 4.87269e-18
1.10554e+04 -4.29979e-18 3.52163e-18
1.10560e+04 -1.20483e-19 4.67611e-18
1.10566e+04 6.58081e-18 4.29039e-18
1.10572e+04 2.54740e-18 4.25689e-18
1.10578e+04 3.48390e-18 4.20402e-18
1.10584e+04 1.91042e-18 4.28973e-18
1.10590e+04 3.63005e-18 4.23856e-18
1.10596e+04 7.02319e-18 4.23738e-18
1.10602e+04 9.95534e-18 4.19895e-18
1.10608e+04 2.44040e-18 4.18254e-18
1.10614e+04 8.33521e-18 4.37845e-18
1.10620e+04 5.90394e-18 4.54694e-18
1.10626e+04 1.41915e-17 4.64922e-18
1.10632e+04 5.94169e-18 4.73964e-18
1.10638e+04 3.93738e-18 4.58919e-18
1.10644e+04 8.21427e-18 4.52893e-18
1.10650e+04 2.49642e-18 4.49470e-18
1.10656e+04 3.54605e-18 4.29035e-18
1.10662e+04 -7.66827e-18 4.29015e-18
1.10668e+04 4.43589e-18 4.30791e-18
1.10674e+04 7.89169e-18 4.42977e-18
1.10680e+04 5.72449e-18 4.68881e-18
1.10686e+04 4.69625e-18 4.69293e-18
1.10692e+04 7.31259e-18 4.78892e-18
1.10698e+04 3.95316e-18 4.17241e-18
1.10704e+04 -2.01360e-18 6.32227e-18
1.10710e+04 5.27311e-18 9.40003e-18
1.10716e+04 9.28792e-18 9.28532e-18
1.10722e+04 2.10201e-19 8.36017e-18
1.10728e+04 1.24476e-18 5.19888e-18
1.10734e+04 4.57285e-20 4.40386e-18
1.10740e+04 5.57405e-18 3.59299e-18
1.10746e+04 8.04802e-18 3.63234e-18
1.10752e+04 4.30686e-18 4.34577e-18
1.10758e+04 9.35006e-18 4.38639e-18
1.10764e+04 2.53965e-18 3.13967e-18
1.10770e+04 -1.00200e-19 3.19857e-18
1.10776e+04 6.32513e-18 3.52040e-18
1.10782e+04 8.28356e-18 4.45131e-18
1.10788e+04 6.04224e-18 4.49339e-18
1.10794e+04 7.88597e-18 4.44969e-18
1.10800e+04 2.43532e-18 4.51437e-18
1.10806e+04 4.87129e-18 4.46278e-18
1.10812e+04 -6.55755e-18 4.51032e-18
1.10818e+04 6.91812e-19 4.86915e-18
1.10824e+04 2.35596e-18 5.13302e-18
1.10830e+04 1.01370e-17 5.16319e-18
1.10836e+04 4.39235e-18 5.10976e-18
1.10842e+04 8.47727e-18 4.79421e-18
1.10848e+04 -6.29114e-18 4.55316e-18
1.10854e+04 9.30378e-19 4.51731e-18
1.10860e+04 3.32664e-18 4.51117e-18
1.10866e+04 2.64367e-17 4.55420e-18
1.10872e+04 9.17218e-18 5.06739e-18
1.10878e+04 1.07098e-17 9.32295e-18
1.10884e+04 5.30409e-21 1.25352e-17
1.10890e+04 1.95147e-17 1.31970e-17
1.10896e+04 -5.46078e-18 1.17539e-17
1.10902e+04 8.93301e-18 8.85556e-18
1.10908e+04 4.92063e-18 5.49655e-18
1.10914e+04 3.82351e-18 4.59991e-18
1.10920e+04 1.15149e-17 4.59510e-18
1.10926e+04 6.21480e-18 4.47205e-18
1.10932e+04 -1.23379e-18 4.55079e-18
1.10938e+04 7.47358e-18 4.53334e-18
1.10944e+04 8.74788e-18 4.50588e-18
1.10950e+04 2.09879e-18 4.49443e-18
1.10956e+04 5.16169e-18 4.59748e-18
1.10962e+04 3.07257e-18 4.53462e-18
1.10968e+04 7.53963e-18 4.59866e-18
1.10974e+04 9.00875e-18 4.55257e-18
1.10980e+04 3.02623e-18 4.63883e-18
1.10986e+04 8.41918e-18 4.59428e-18
1.10992e+04 -1.37798e-18 4.70975e-18
1.10998e+04 -6.26110e-19 4.70969e-18
1.11004e+04 -6.32391e-17 3.87349e-18
1.11010e+04 4.55118e-18 3.32917e-18
1.11016e+04 4.66391e-18 3.50326e-18
1.11022e+04 4.81774e-18 3.67580e-18
1.11028e+04 3.22957e-18 3.78499e-18
1.11034e+04 5.42228e-18 4.86111e-18
1.11040e+04 5.08335e-18 4.86214e-18
1.11046e+04 4.49473e-18 4.51847e-18
1.11052e+04 9.22454e-18 4.45642e-18
1.11058e+04 4.02462e-18 4.51682e-18
1.11064e+04 5.95422e-18 4.55001e-18
1.11070e+04 -2.83184e-18 4.61917e-18
1.11076e+04 4.28751e-19 4.52824e-18
1.11082e+04 1.59602e-18 4.48839e-18
1.11088e+04 3.28953e-18 4.53027e-18
1.11094e+04 6.34545e-18 4.48251e-18
1.11100e+04 6.15166e-18 4.51376e-18
1.11106e+04 3.93791e-18 4.51096e-18
1.11112e+04 6.73341e-18 4.43634e-18
1.11118e+04 2.57070e-18 4.46941e-18
1.11124e+04 4.22160e-18 4.47065e-18
1.11130e+04 8.39997e-19 4.41763e-18
1.11136e+04 8.15575e-18 4.46464e-18
1.11142e+04 6.73463e-19 4.47471e-18
1.11148e+04 2.97509e-18 4.41650e-18
