# wavelength flux error
6.21964e+03 7.27958e-18 2.97864e-19
6.22164e+03 7.15110e-18 2.72360e-19
6.22364e+03 6.97584e-18 3.27489e-19
6.22564e+03 6.19348e-18 2.61218e-19
6.22764e+03 5.98176e-18 2.45263e-19
6.22964e+03 6.17221e-18 2.60991e-19
6.23164e+03 6.45934e-18 2.61501e-19
6.23364e+03 6.43843e-18 2.40973e-19
6.23564e+03 7.28741e-18 2.57294e-19
6.23764e+03 6.14536e-18 3.27243e-19
6.23964e+03 6.67768e-18 2.50139e-19
6.24164e+03 7.13622e-18 2.61942e-19
6.24364e+03 5.37336e-18 2.45478e-19
6.24565e+03 6.27477e-18 2.51738e-19
6.24765e+03 6.70251e-18 2.38978e-19
6.24965e+03 7.62050e-18 2.32424e-19
6.25165e+03 7.06486e-18 2.36541e-19
6.25365e+03 5.40563e-18 2.56635e-19
6.25565e+03 6.98289e-18 2.30584e-19
6.25765e+03 5.45110e-18 2.53016e-19
6.25965e+03 7.30558e-18 2.85792e-19
6.26165e+03 6.59553e-18 2.39000e-19
6.26365e+03 6.82603e-18 2.35665e-19
6.26565e+03 6.46026e-18 2.28738e-19
6.26765e+03 7.01168e-18 2.40562e-19
6.26965e+03 6.49308e-18 2.16066e-19
6.27165e+03 6.98571e-18 2.21148e-19
6.27365e+03 5.49922e-18 2.09322e-19
6.27565e+03 5.84881e-18 2.25239e-19
6.27765e+03 5.72934e-18 2.08722e-19
6.27965e+03 6.12065e-18 2.28085e-19
6.28165e+03 5.28538e-18 1.99170e-19
6.28365e+03 5.51764e-18 2.25944e-19
6.28565e+03 7.07589e-18 2.18128e-19
6.28765e+03 6.05138e-18 2.36052e-19
6.28965e+03 5.83542e-18 2.70599e-19
6.29166e+03 6.26434e-18 2.00592e-19
6.29366e+03 5.59900e-18 1.84336e-19
6.29566e+03 5.93611e-18 2.23259e-19
6.29766e+03 6.42554e-18 2.36956e-19
6.29966e+03 6.59988e-18 2.42827e-19
6.30166e+03 5.70642e-18 3.78984e-19
6.30366e+03 7.28477e-18 2.05570e-19
6.30566e+03 5.53474e-18 1.89750e-19
6.30766e+03 5.22520e-18 2.28884e-19
6.30966e+03 5.63327e-18 1.92506e-19
6.31166e+03 6.37920e-18 1.90910e-19
6.31366e+03 5.92258e-18 1.84958e-19
6.31566e+03 6.27578e-18 2.17995e-19
6.31766e+03 5.74962e-18 2.13174e-19
6.31966e+03 5.62757e-18 2.27751e-19
6.32166e+03 6.67154e-18 2.65365e-19
6.32366e+03 5.37880e-18 2.63595e-19
6.32566e+03 6.58988e-18 2.12736e-19
6.32766e+03 6.23473e-18 2.06009e-19
6.32966e+03 5.99929e-18 2.56219e-19
6.33166e+03 5.25747e-18 2.80228e-19
6.33366e+03 5.98868e-18 2.15545e-19
6.33566e+03 6.28130e-18 2.53049e-19
6.33767e+03 6.56575e-18 2.18393e-19
6.33967e+03 5.18378e-18 2.35110e-19
6.34167e+03 6.26370e-18 2.16844e-19
6.34367e+03 7.13066e-18 2.37078e-19
6.34567e+03 5.53006e-18 2.16432e-19
6.34767e+03 7.02498e-18 2.59167e-19
6.34967e+03 5.67079e-18 2.57588e-19
6.35167e+03 6.96582e-18 2.49021e-19
6.35367e+03 6.58612e-18 2.53628e-19
6.35567e+03 5.95183e-18 2.50187e-19
6.35767e+03 6.08766e-18 2.78745e-19
6.35967e+03 6.46006e-18 2.55956e-19
6.36167e+03 5.85600e-18 2.47477e-19
6.36367e+03 5.79257e-18 2.79097e-19
6.36567e+03 7.05568e-18 3.30589e-19
6.36767e+03 5.94424e-18 2.80952e-19
6.36967e+03 4.52912e-18 2.74871e-19
6.37167e+03 3.56990e-18 2.67722e-19
6.37367e+03 6.01964e-18 2.91381e-19
6.37567e+03 7.02770e-18 3.12596e-19
6.37767e+03 6.53729e-18 2.53042e-19
6.37967e+03 5.83276e-18 2.52460e-19
6.38167e+03 5.62542e-18 2.49656e-19
6.38367e+03 7.10751e-18 2.51215e-19
6.38568e+03 5.88662e-18 2.50704e-19
6.38768e+03 5.95954e-18 2.87212e-19
6.38968e+03 5.33810e-18 2.26542e-19
6.39168e+03 7.04439e-18 2.43620e-19
6.39368e+03 6.52548e-18 2.55307e-19
6.39568e+03 6.60668e-18 2.39313e-19
6.39768e+03 6.09373e-18 2.46045e-19
6.39968e+03 5.46726e-18 2.56875e-19
6.40168e+03 5.24048e-18 2.55673e-19
6.40368e+03 6.02001e-18 2.48652e-19
6.40568e+03 6.31249e-18 2.38708e-19
6.40768e+03 5.83795e-18 2.36736e-19
6.40968e+03 6.08246e-18 2.34520e-19
6.41168e+03 4.99226e-18 2.84910e-19
6.41368e+03 4.96701e-18 3.35755e-19
6.41568e+03 5.11946e-18 3.34022e-19
6.41768e+03 6.24317e-18 3.04063e-19
6.41968e+03 6.41989e-18 3.20439e-19
6.42168e+03 5.52845e-18 3.29005e-19
6.42368e+03 6.40238e-18 2.73914e-19
6.42568e+03 5.25884e-18 2.90407e-19
6.42768e+03 5.86909e-18 2.91644e-19
6.42968e+03 6.25805e-18 2.78048e-19
6.43169e+03 6.41316e-18 2.79696e-19
6.43369e+03 6.30509e-18 2.60521e-19
6.43569e+03 7.06481e-18 2.73385e-19
6.43769e+03 5.39737e-18 2.52640e-19
6.43969e+03 6.11465e-18 2.58859e-19
6.44169e+03 6.82246e-18 2.43294e-19
6.44369e+03 6.11682e-18 2.28651e-19
6.44569e+03 6.11398e-18 2.52410e-19
6.44769e+03 6.42459e-18 2.39212e-19
6.44969e+03 6.21006e-18 2.57591e-19
6.45169e+03 5.81998e-18 2.23653e-19
6.45369e+03 5.22229e-18 2.36412e-19
6.45569e+03 5.33389e-18 2.43902e-19
6.45769e+03 5.69052e-18 2.23291e-19
6.45969e+03 6.91316e-18 2.19133e-19
6.46169e+03 5.97281e-18 2.30140e-19
6.46369e+03 5.36429e-18 2.16018e-19
6.46569e+03 4.84705e-18 2.18617e-19
6.46769e+03 6.34246e-18 2.26848e-19
6.46969e+03 6.12676e-18 2.12588e-19
6.47169e+03 6.03912e-18 2.32642e-19
6.47369e+03 6.19479e-18 1.98587e-19
6.47569e+03 3.06293e-18 2.12601e-19
6.47770e+03 4.70892e-18 1.89346e-19
6.47970e+03 6.01053e-18 2.06675e-19
6.48170e+03 6.11597e-18 1.84494e-19
6.48370e+03 5.36230e-18 1.89430e-19
6.48570e+03 5.57192e-18 1.89716e-19
6.48770e+03 6.02647e-18 1.78524e-19
6.48970e+03 5.85095e-18 1.76792e-19
6.49170e+03 5.29665e-18 1.74819e-19
6.49370e+03 5.17803e-18 1.79567e-19
6.49570e+03 5.95719e-18 1.78926e-19
6.49770e+03 6.08863e-18 1.57247e-19
6.49970e+03 5.13135e-18 2.44069e-19
6.50170e+03 4.97260e-18 1.79501e-19
6.50370e+03 6.11588e-18 1.72243e-19
6.50570e+03 5.54934e-18 1.92310e-19
6.50770e+03 5.57420e-18 1.96015e-19
6.50970e+03 5.76166e-18 1.63373e-19
6.51170e+03 6.02942e-18 1.83708e-19
6.51370e+03 5.67517e-18 1.65057e-19
6.51570e+03 5.78794e-18 1.83640e-19
6.51770e+03 5.36700e-18 1.67614e-19
6.51970e+03 6.10572e-18 1.68768e-19
6.52170e+03 6.56229e-18 1.64486e-19
6.52371e+03 5.47370e-18 1.92040e-19
6.52571e+03 5.05096e-18 1.52797e-19
6.52771e+03 5.38101e-18 2.05527e-19
6.52971e+03 5.36421e-18 1.67597e-19
6.53171e+03 5.35277e-18 1.52447e-19
6.53371e+03 5.77962e-18 2.10175e-19
6.53571e+03 4.93402e-18 1.89663e-19
6.53771e+03 5.83198e-18 1.57958e-19
6.53971e+03 5.64619e-18 1.69693e-19
6.54171e+03 5.88969e-18 1.98022e-19
6.54371e+03 4.77355e-18 1.85558e-19
6.54571e+03 5.65414e-18 2.19337e-19
6.54771e+03 6.07977e-18 1.68015e-19
6.54971e+03 6.00988e-18 1.55094e-19
6.55171e+03 5.91524e-18 1.57882e-19
6.55371e+03 6.43674e-18 1.94042e-19
6.55571e+03 5.85787e-18 1.74409e-19
6.55771e+03 5.57078e-18 1.50711e-19
6.55971e+03 5.93634e-18 1.66739e-19
6.56171e+03 5.65752e-18 1.60162e-19
6.56371e+03 6.15089e-18 2.01788e-19
6.56571e+03 6.87420e-18 1.90470e-19
6.56771e+03 6.41382e-18 1.80040e-19
6.56972e+03 5.08823e-18 1.83655e-19
6.57172e+03 5.96550e-18 1.56505e-19
6.57372e+03 6.53090e-18 1.67479e-19
6.57572e+03 5.85808e-18 1.85717e-19
6.57772e+03 6.35203e-18 2.01556e-19
6.57972e+03 6.02594e-18 1.69582e-19
6.58172e+03 5.98496e-18 1.97715e-19
6.58372e+03 6.08727e-18 1.86763e-19
6.58572e+03 5.91375e-18 1.77779e-19
6.58772e+03 4.90533e-18 1.78324e-19
6.58972e+03 5.40177e-18 1.67474e-19
6.59172e+03 5.74507e-18 1.88096e-19
6.59372e+03 5.98094e-18 1.72822e-19
6.59572e+03 6.11662e-18 1.86953e-19
6.59772e+03 5.76029e-18 2.01221e-19
6.59972e+03 5.86364e-18 1.82113e-19
6.60172e+03 5.32712e-18 2.04299e-19
6.60372e+03 5.89769e-18 1.68682e-19
6.60572e+03 6.28452e-18 2.10359e-19
6.60772e+03 5.79103e-18 1.80439e-19
6.60972e+03 5.66343e-18 1.79837e-19
6.61172e+03 5.80763e-18 1.87241e-19
6.61372e+03 5.41186e-18 1.90552e-19
6.61572e+03 5.48859e-18 1.96218e-19
6.61773e+03 5.45978e-18 1.88464e-19
6.61973e+03 6.64045e-18 1.97764e-19
6.62173e+03 5.20077e-18 1.83153e-19
6.62373e+03 5.22454e-18 1.83111e-19
6.62573e+03 6.12554e-18 1.95668e-19
6.62773e+03 5.93816e-18 1.99424e-19
6.62973e+03 5.58643e-18 2.42275e-19
6.63173e+03 6.22795e-18 2.09546e-19
6.63373e+03 6.73756e-18 2.05900e-19
6.63573e+03 5.83219e-18 2.06722e-19
6.63773e+03 6.07371e-18 1.91007e-19
6.63973e+03 5.74570e-18 1.88307e-19
6.64173e+03 5.04506e-18 1.91581e-19
6.64373e+03 5.90001e-18 1.83671e-19
6.64573e+03 4.80482e-18 1.97049e-19
6.64773e+03 5.17305e-18 1.84743e-19
6.64973e+03 5.66522e-18 1.87253e-19
6.65173e+03 5.66063e-18 2.11881e-19
6.65373e+03 5.70626e-18 1.94720e-19
6.65573e+03 5.13149e-18 1.84382e-19
6.65773e+03 4.98935e-18 1.90688e-19
6.65973e+03 5.32698e-18 1.87282e-19
6.66173e+03 4.86426e-18 1.87607e-19
6.66374e+03 5.18620e-18 1.94184e-19
6.66574e+03 4.88534e-18 1.86809e-19
6.66774e+03 5.66000e-18 1.80705e-19
6.66974e+03 6.40840e-18 2.03179e-19
6.67174e+03 4.56566e-18 1.99579e-19
6.67374e+03 5.32689e-18 2.42085e-19
6.67574e+03 6.33727e-18 2.58466e-19
6.67774e+03 5.84721e-18 2.44298e-19
6.67974e+03 6.08138e-18 2.62846e-19
6.68174e+03 5.82758e-18 2.35608e-19
6.68374e+03 5.52516e-18 2.42476e-19
6.68574e+03 4.35618e-18 2.64305e-19
6.68774e+03 5.09232e-18 2.27964e-19
6.68974e+03 5.45423e-18 2.36254e-19
6.69174e+03 5.33446e-18 2.28019e-19
6.69374e+03 4.76648e-18 2.17046e-19
6.69574e+03 5.50843e-18 2.13846e-19
6.69774e+03 5.52597e-18 1.98049e-19
6.69974e+03 5.35080e-18 1.97945e-19
6.70174e+03 5.08884e-18 2.23974e-19
6.70374e+03 5.07252e-18 1.94620e-19
6.70574e+03 5.57478e-18 1.86856e-19
6.70774e+03 5.51351e-18 2.00214e-19
6.70975e+03 5.30441e-18 1.96223e-19
6.71175e+03 5.70874e-18 1.97346e-19
6.71375e+03 4.07647e-18 1.87568e-19
6.71575e+03 5.87782e-18 1.83432e-19
6.71775e+03 5.38987e-18 1.87101e-19
6.71975e+03 5.32747e-18 1.96844e-19
6.72175e+03 5.32155e-18 1.75481e-19
6.72375e+03 4.81933e-18 1.79925e-19
6.72575e+03 4.92109e-18 1.69909e-19
6.72775e+03 5.28245e-18 1.75744e-19
6.72975e+03 5.09445e-18 1.65487e-19
6.73175e+03 5.04307e-18 1.84433e-19
6.73375e+03 5.35564e-18 1.72065e-19
6.73575e+03 4.92876e-18 1.67590e-19
6.73775e+03 5.10831e-18 1.70398e-19
6.73975e+03 6.02251e-18 1.63418e-19
6.74175e+03 4.93929e-18 1.66810e-19
6.74375e+03 5.53267e-18 1.59834e-19
6.74575e+03 5.28389e-18 1.67845e-19
6.74775e+03 5.41112e-18 1.69656e-19
6.74975e+03 5.30573e-18 1.60982e-19
6.75175e+03 4.83162e-18 1.56037e-19
6.75375e+03 5.50566e-18 1.49389e-19
6.75576e+03 5.36564e-18 1.54179e-19
6.75776e+03 5.29099e-18 1.52987e-19
6.75976e+03 5.78708e-18 1.63922e-19
6.76176e+03 5.62747e-18 1.43980e-19
6.76376e+03 5.59430e-18 1.44939e-19
6.76576e+03 5.60108e-18 1.57512e-19
6.76776e+03 4.99352e-18 1.42996e-19
6.76976e+03 5.80088e-18 1.54893e-19
6.77176e+03 4.93755e-18 1.66096e-19
6.77376e+03 5.81924e-18 1.53416e-19
6.77576e+03 5.62812e-18 1.44881e-19
6.77776e+03 5.29534e-18 1.44688e-19
6.77976e+03 5.15032e-18 1.54813e-19
6.78176e+03 5.68804e-18 1.52123e-19
6.78376e+03 4.63298e-18 1.48847e-19
6.78576e+03 5.39205e-18 1.48498e-19
6.78776e+03 4.98149e-18 1.52073e-19
6.78976e+03 5.79380e-18 1.53199e-19
6.79176e+03 6.13615e-18 1.52202e-19
6.79376e+03 5.30626e-18 1.54939e-19
6.79576e+03 5.76092e-18 1.35689e-19
6.79776e+03 4.91530e-18 1.34678e-19
6.79976e+03 5.35624e-18 1.42434e-19
6.80176e+03 4.76276e-18 1.29836e-19
6.80377e+03 5.90497e-18 1.31040e-19
6.80577e+03 5.33246e-18 1.35437e-19
6.80777e+03 4.97137e-18 1.56756e-19
6.80977e+03 5.91629e-18 1.51623e-19
6.81177e+03 5.28367e-18 1.42051e-19
6.81377e+03 5.76485e-18 1.31040e-19
6.81577e+03 5.00167e-18 1.43875e-19
6.81777e+03 5.01720e-18 1.37950e-19
6.81977e+03 4.80575e-18 1.39378e-19
6.82177e+03 5.62146e-18 1.29686e-19
6.82377e+03 5.11705e-18 1.38420e-19
6.82577e+03 4.85781e-18 1.23184e-19
6.82777e+03 4.77119e-18 1.52266e-19
6.82977e+03 5.26298e-18 1.89744e-19
6.83177e+03 5.36568e-18 1.64668e-19
6.83377e+03 4.72892e-18 1.58205e-19
6.83577e+03 4.50003e-18 1.98693e-19
6.83777e+03 5.16078e-18 1.65475e-19
6.83977e+03 5.35855e-18 1.41030e-19
6.84177e+03 4.55028e-18 1.56919e-19
6.84377e+03 5.41254e-18 1.65746e-19
6.84577e+03 5.15957e-18 1.40808e-19
6.84777e+03 4.98062e-18 1.35376e-19
6.84978e+03 5.84865e-18 1.48880e-19
6.85178e+03 4.84669e-18 1.50074e-19
6.85378e+03 5.16262e-18 1.40473e-19
6.85578e+03 4.84842e-18 1.52625e-19
6.85778e+03 4.97613e-18 1.50385e-19
6.85978e+03 5.46604e-18 1.54314e-19
6.86178e+03 5.19326e-18 1.40450e-19
6.86378e+03 4.79482e-18 1.80442e-19
6.86578e+03 4.35555e-18 2.19541e-19
6.86778e+03 4.01029e-18 1.43551e-19
6.86978e+03 2.16061e-18 1.40626e-19
6.87178e+03 4.38161e-18 1.51038e-19
6.87378e+03 3.26967e-18 1.42899e-19
6.87578e+03 3.88941e-18 1.57310e-19
6.87778e+03 4.03792e-18 1.54340e-19
6.87978e+03 3.84807e-18 1.60272e-19
6.88178e+03 4.53336e-18 1.74065e-19
6.88378e+03 4.47474e-18 1.67509e-19
6.88578e+03 4.08457e-18 1.51690e-19
6.88778e+03 4.08167e-18 1.65304e-19
6.88978e+03 4.49254e-18 1.86549e-19
6.89178e+03 4.55987e-18 1.81369e-19
6.89378e+03 3.53616e-18 1.74952e-19
6.89579e+03 4.49170e-18 1.84740e-19
6.89779e+03 4.41357e-18 1.67561e-19
6.89979e+03 5.05458e-18 1.76857e-19
6.90179e+03 4.12850e-18 1.94335e-19
6.90379e+03 5.24186e-18 1.81058e-19
6.90579e+03 4.02945e-18 1.80354e-19
6.90779e+03 5.34923e-18 1.82823e-19
6.90979e+03 4.65656e-18 1.76419e-19
6.91179e+03 4.91387e-18 1.92454e-19
6.91379e+03 4.50832e-18 2.26397e-19
6.91579e+03 4.02051e-18 1.68722e-19
6.91779e+03 5.30512e-18 1.57984e-19
6.91979e+03 4.36126e-18 1.52264e-19
6.92179e+03 4.65796e-18 1.51807e-19
6.92379e+03 4.96558e-18 1.95979e-19
6.92579e+03 4.71912e-18 1.69499e-19
6.92779e+03 4.22489e-18 1.69719e-19
6.92979e+03 4.64764e-18 1.58584e-19
6.93179e+03 4.90272e-18 1.59733e-19
6.93379e+03 5.01484e-18 1.57633e-19
6.93579e+03 3.95635e-18 1.55529e-19
6.93779e+03 4.94736e-18 1.59243e-19
6.93979e+03 4.29910e-18 1.69227e-19
6.94180e+03 3.59932e-18 1.70584e-19
6.94380e+03 5.53934e-18 1.65055e-19
6.94580e+03 4.90676e-18 1.65820e-19
6.94780e+03 5.49339e-18 1.63604e-19
6.94980e+03 4.32280e-18 2.04557e-19
6.95180e+03 4.72744e-18 1.70777e-19
6.95380e+03 4.91213e-18 1.55111e-19
6.95580e+03 4.52218e-18 1.70520e-19
6.95780e+03 4.67024e-18 2.04547e-19
6.95980e+03 5.96325e-18 2.13931e-19
6.96180e+03 5.80006e-18 2.02802e-19
6.96380e+03 4.75994e-18 2.05336e-19
6.96580e+03 4.48910e-18 2.05677e-19
6.96780e+03 4.83152e-18 1.90249e-19
6.96980e+03 4.63745e-18 1.84284e-19
6.97180e+03 4.65835e-18 2.09980e-19
6.97380e+03 5.54955e-18 1.96555e-19
6.97580e+03 4.43719e-18 1.84742e-19
6.97780e+03 5.32740e-18 1.86914e-19
6.97980e+03 5.20491e-18 2.33152e-19
6.98180e+03 4.45646e-18 1.66327e-19
6.98380e+03 5.11467e-18 1.75682e-19
6.98580e+03 4.26419e-18 1.61621e-19
6.98781e+03 4.72534e-18 1.63628e-19
6.98981e+03 5.05790e-18 1.62113e-19
6.99181e+03 4.57342e-18 1.60275e-19
6.99381e+03 5.34532e-18 1.57740e-19
6.99581e+03 4.56515e-18 1.55958e-19
6.99781e+03 4.27974e-18 1.62857e-19
6.99981e+03 5.25500e-18 1.65552e-19
7.00181e+03 4.37629e-18 1.61281e-19
7.00381e+03 4.94031e-18 1.55009e-19
7.00581e+03 4.78028e-18 1.63764e-19
7.00781e+03 5.16620e-18 1.46882e-19
7.00981e+03 5.41596e-18 1.47902e-19
7.01181e+03 4.95592e-18 1.74139e-19
7.01381e+03 5.16382e-18 1.43796e-19
7.01581e+03 4.92883e-18 1.46078e-19
7.01781e+03 4.49044e-18 1.48170e-19
7.01981e+03 4.93646e-18 1.46123e-19
7.02181e+03 5.30198e-18 1.55576e-19
7.02381e+03 4.22127e-18 1.36591e-19
7.02581e+03 4.75887e-18 1.40030e-19
7.02781e+03 4.26380e-18 1.49244e-19
7.02981e+03 2.99054e-18 1.41896e-19
7.03181e+03 4.86741e-18 1.38751e-19
7.03381e+03 4.69138e-18 1.23416e-19
7.03582e+03 4.51415e-18 1.31037e-19
7.03782e+03 5.10732e-18 1.30234e-19
7.03982e+03 4.85265e-18 1.26388e-19
7.04182e+03 5.14033e-18 1.35408e-19
7.04382e+03 4.92081e-18 1.36590e-19
7.04582e+03 4.83402e-18 1.30707e-19
7.04782e+03 5.02435e-18 1.56070e-19
7.04982e+03 4.66655e-18 1.60828e-19
7.05182e+03 4.76224e-18 1.34891e-19
7.05382e+03 5.23489e-18 1.25234e-19
7.05582e+03 5.11235e-18 1.24034e-19
7.05782e+03 4.76537e-18 1.24183e-19
7.05982e+03 4.74061e-18 1.18316e-19
7.06182e+03 4.62479e-18 1.26328e-19
7.06382e+03 4.31724e-18 1.28230e-19
7.06582e+03 3.05820e-18 1.28040e-19
7.06782e+03 3.87194e-18 1.23142e-19
7.06982e+03 4.46078e-18 1.20344e-19
7.07182e+03 4.73736e-18 1.24810e-19
7.07382e+03 4.99470e-18 1.27019e-19
7.07582e+03 4.98604e-18 1.26972e-19
7.07782e+03 4.79855e-18 1.20187e-19
7.07982e+03 4.57879e-18 1.19782e-19
7.08183e+03 4.41114e-18 1.16435e-19
7.08383e+03 4.78642e-18 1.38861e-19
7.08583e+03 4.85358e-18 1.14255e-19
7.08783e+03 4.71041e-18 1.14072e-19
7.08983e+03 4.84491e-18 1.36105e-19
7.09183e+03 4.03491e-18 1.20159e-19
7.09383e+03 4.59494e-18 1.12103e-19
7.09583e+03 4.45573e-18 1.13032e-19
7.09783e+03 5.13434e-18 1.16364e-19
7.09983e+03 4.63761e-18 1.20321e-19
7.10183e+03 4.88718e-18 1.09489e-19
7.10383e+03 5.00863e-18 1.19670e-19
7.10583e+03 4.55271e-18 1.23281e-19
7.10783e+03 4.34850e-18 1.15299e-19
7.10983e+03 4.90280e-18 1.15716e-19
7.11183e+03 4.41600e-18 1.15031e-19
7.11383e+03 5.23858e-18 1.21774e-19
7.11583e+03 4.40700e-18 1.13565e-19
7.11783e+03 4.13045e-18 1.23707e-19
7.11983e+03 4.68510e-18 1.24847e-19
7.12183e+03 5.15113e-18 1.28765e-19
7.12383e+03 4.72559e-18 1.15533e-19
7.12583e+03 4.83430e-18 1.31230e-19
7.12784e+03 4.55133e-18 1.24293e-19
7.12984e+03 4.79976e-18 1.16582e-19
7.13184e+03 4.41964e-18 1.13943e-19
7.13384e+03 4.91891e-18 1.15810e-19
7.13584e+03 5.04801e-18 1.16858e-19
7.13784e+03 4.74366e-18 1.14120e-19
7.13984e+03 4.92015e-18 1.14685e-19
7.14184e+03 3.90020e-18 1.30530e-19
7.14384e+03 4.99716e-18 1.34958e-19
7.14584e+03 4.96626e-18 1.29409e-19
7.14784e+03 4.51044e-18 1.30114e-19
7.14984e+03 5.00453e-18 1.30466e-19
7.15184e+03 5.43222e-18 1.36106e-19
7.15384e+03 4.97966e-18 1.24415e-19
7.15584e+03 4.94727e-18 1.23362e-19
7.15784e+03 4.83270e-18 1.28467e-19
7.15984e+03 5.02190e-18 1.35762e-19
7.16184e+03 4.59899e-18 1.19674e-19
7.16384e+03 4.30897e-18 1.35752e-19
7.16584e+03 4.54197e-18 1.34181e-19
7.16784e+03 4.64506e-18 1.30085e-19
7.16984e+03 4.73376e-18 1.20265e-19
7.17184e+03 3.95523e-18 1.34116e-19
7.17385e+03 4.42743e-18 1.31685e-19
7.17585e+03 4.44428e-18 1.45607e-19
7.17785e+03 4.65660e-18 1.54162e-19
7.17985e+03 4.40507e-18 1.26784e-19
7.18185e+03 4.47727e-18 1.46895e-19
7.18385e+03 4.04625e-18 1.28044e-19
7.18585e+03 4.47767e-18 1.39328e-19
7.18785e+03 3.86714e-18 1.25513e-19
7.18985e+03 4.56755e-18 1.32401e-19
7.19185e+03 4.22176e-18 1.30157e-19
7.19385e+03 3.77786e-18 1.40921e-19
7.19585e+03 3.82507e-18 1.32217e-19
7.19785e+03 4.80606e-18 1.47767e-19
7.19985e+03 4.47868e-18 1.47081e-19
7.20185e+03 3.84375e-18 1.37066e-19
7.20385e+03 4.39237e-18 1.44689e-19
7.20585e+03 4.28060e-18 1.42301e-19
7.20785e+03 4.27246e-18 1.53107e-19
7.20985e+03 4.14675e-18 1.50730e-19
7.21185e+03 4.57440e-18 1.57661e-19
7.21385e+03 3.95064e-18 1.51325e-19
7.21585e+03 5.21871e-18 1.49947e-19
7.21785e+03 4.28415e-18 1.47661e-19
7.21985e+03 4.76357e-18 1.36615e-19
7.22186e+03 4.66033e-18 1.43644e-19
7.22386e+03 4.21091e-18 1.44305e-19
7.22586e+03 4.61647e-18 1.38499e-19
7.22786e+03 3.96504e-18 1.38479e-19
7.22986e+03 3.97049e-18 1.47417e-19
7.23186e+03 5.46985e-18 1.43424e-19
7.23386e+03 4.61333e-18 1.50163e-19
7.23586e+03 3.66965e-18 1.45052e-19
7.23786e+03 4.36953e-18 1.35666e-19
7.23986e+03 4.95442e-18 1.90645e-19
7.24186e+03 3.80566e-18 2.43364e-19
7.24386e+03 3.73747e-18 2.04424e-19
7.24586e+03 3.95917e-18 2.09974e-19
7.24786e+03 3.72516e-18 1.78313e-19
7.24986e+03 4.01080e-18 1.47723e-19
7.25186e+03 4.00924e-18 1.38183e-19
7.25386e+03 3.44603e-18 1.66930e-19
7.25586e+03 3.92109e-18 1.44364e-19
7.25786e+03 4.32292e-18 1.41564e-19
7.25986e+03 4.62376e-18 1.48937e-19
7.26186e+03 4.66349e-18 1.59752e-19
7.26386e+03 4.43572e-18 1.42990e-19
7.26586e+03 4.20370e-18 1.77869e-19
7.26787e+03 3.79491e-18 1.85596e-19
7.26987e+03 4.02416e-18 1.88647e-19
7.27187e+03 4.20340e-18 1.85208e-19
7.27387e+03 3.93177e-18 1.67302e-19
7.27587e+03 4.53859e-18 1.91081e-19
7.27787e+03 3.69336e-18 3.08645e-19
7.27987e+03 4.87577e-18 1.62558e-19
7.28187e+03 5.21958e-18 1.61153e-19
7.28387e+03 4.63754e-18 1.62364e-19
7.28587e+03 5.03310e-18 2.44402e-19
7.28787e+03 5.11298e-18 1.58388e-19
7.28987e+03 4.02988e-18 1.42808e-19
7.29187e+03 3.75262e-18 1.50055e-19
7.29387e+03 4.73296e-18 1.43519e-19
7.29587e+03 4.39347e-18 1.46970e-19
7.29787e+03 4.55112e-18 1.99702e-19
7.29987e+03 4.56238e-18 1.45986e-19
7.30187e+03 3.72579e-18 1.51642e-19
7.30387e+03 4.54282e-18 1.56216e-19
7.30587e+03 4.68168e-18 1.67464e-19
7.30787e+03 3.85233e-18 1.29053e-19
7.30987e+03 4.50948e-18 1.43001e-19
7.31187e+03 4.59907e-18 1.50553e-19
7.31388e+03 4.17412e-18 1.38844e-19
7.31588e+03 4.33651e-18 1.25306e-19
7.31788e+03 3.89216e-18 2.12060e-19
7.31988e+03 4.46684e-18 1.33599e-19
7.32188e+03 4.07540e-18 1.37786e-19
7.32388e+03 4.56661e-18 1.25515e-19
7.32588e+03 3.89300e-18 1.31941e-19
7.32788e+03 4.67832e-18 1.22282e-19
7.32988e+03 4.34951e-18 1.55190e-19
7.33188e+03 3.78595e-18 1.45078e-19
7.33388e+03 4.55989e-18 1.21098e-19
7.33588e+03 4.01603e-18 1.18878e-19
7.33788e+03 4.03102e-18 1.22421e-19
7.33988e+03 4.34440e-18 1.11114e-19
7.34188e+03 3.85796e-18 2.07779e-19
7.34388e+03 4.60227e-18 1.31606e-19
7.34588e+03 4.31023e-18 1.19521e-19
7.34788e+03 4.52607e-18 1.15914e-19
7.34988e+03 4.40201e-18 1.17351e-19
7.35188e+03 4.60115e-18 1.24944e-19
7.35388e+03 4.77256e-18 1.28096e-19
7.35588e+03 4.04971e-18 1.12516e-19
7.35788e+03 4.34933e-18 1.16718e-19
7.35989e+03 4.54279e-18 1.69447e-19
7.36189e+03 4.40591e-18 1.10678e-19
7.36389e+03 5.00655e-18 1.13003e-19
7.36589e+03 4.42057e-18 1.26161e-19
7.36789e+03 4.89752e-18 1.13698e-19
7.36989e+03 4.17315e-18 1.52164e-19
7.37189e+03 4.19065e-18 1.28389e-19
7.37389e+03 3.76832e-18 1.15903e-19
7.37589e+03 4.33863e-18 1.20227e-19
7.37789e+03 4.55077e-18 1.06381e-19
7.37989e+03 3.95527e-18 1.14306e-19
7.38189e+03 4.06101e-18 1.09268e-19
